Date,000001.SS_target,^FTSE_target,^GDAXI_target,^GSPC_target,^HSI_target,^IXIC_target,^N225_target
2007-02-09,0.4182829618226308,0.0921698809127649,0.0900603149753397,0.0740487024226496,0.1694383460990427,0.1123795404406624,0.0966788613859592
2007-02-12,0.396424439733328,0.0929426898016364,0.0909832093852114,0.0765860729707658,0.1866678319602032,0.1101310034074184,0.0901252302191824
2007-02-13,0.3745715290409132,0.0940781185411192,0.0948046531096799,0.0803210233894204,0.1704473504676232,0.1177551255516729,0.0887651966238408
2007-02-14,0.3857772372275574,0.0887717385118573,0.0941324422831356,0.0803258885623503,0.1783375498908055,0.1182479778237221,0.0913090298115106
2007-02-15,0.3806633939061709,0.0889357280117227,0.0933807929026309,0.0803203634153071,0.1783244738986025,0.1153495422463215,0.0916663526246562
2007-02-16,0.3787626403945679,0.0892473066021791,0.0929176004194097,0.0792733534497877,0.1751765346377764,0.1023778293115482,0.090430186912533
2007-02-19,0.3699133282794716,0.0914813199639368,0.0902580545041832,0.0792583217951471,0.1750669870810127,0.1039226610297497,0.0889067703674265
2007-02-20,0.3515933429215209,0.0964838386554829,0.0865911744895195,0.0766530011454084,0.1590199834344709,0.0984255556136958,0.0876986084741537
2007-02-21,0.351253469002773,0.0969192338413112,0.0864672988765475,0.0764158755785121,0.1612426064706362,0.0983368170228098,0.0930917275326767
2007-02-22,0.3501032930627119,0.0861333429052762,0.0812930082788035,0.0728821307470286,0.1617960193038836,0.0893724692668918,0.0925549559164899
2007-02-23,0.3213412704147058,0.0827290405486333,0.0792601517944249,0.0604128910215053,0.1633830471720107,0.0769186796148642,0.0911564556192343
2007-02-26,0.4543296547123347,0.1148628096337009,0.1333243922833756,0.1365507086422573,0.1616931632602762,0.1577132223079131,0.0934323446513038
2007-02-27,0.4683741876983781,0.1311211469125628,0.1431087558878565,0.1381864033846776,0.1819550443082956,0.1580043979180132,0.1394800334287186
2007-02-28,0.4781547709390927,0.1342017701578399,0.1439470286914377,0.1365721094264717,0.1826229007607163,0.1581774010139745,0.1426694620227312
2007-03-01,0.4482156340895414,0.1328887416788619,0.144701948015556,0.1384847385255309,0.1762913425558297,0.1632219112233437,0.1485706328361515
2007-03-02,0.4519818408788401,0.127264284689017,0.1430177762597619,0.1385831696237864,0.2101112026708031,0.1659495952762874,0.1839334668393623
2007-03-05,0.4319256431595493,0.1352732536191579,0.146202115123996,0.1505516537926267,0.2239834280198571,0.1801560211024018,0.189950654412342
2007-03-06,0.4255215902322962,0.1357945358028651,0.1473442981929295,0.1505504265252579,0.2243000092838026,0.1803871025332616,0.1871314841291577
2007-03-07,0.4207126155032238,0.1412677271093555,0.1569960101213044,0.1533400690577424,0.2273073312391218,0.1819566241528502,0.1993874686636478
2007-03-08,0.4189282233105567,0.1409735398284854,0.1552300891810307,0.1531984996144285,0.2267867935328737,0.1791090838992045,0.1990180902213646
2007-03-09,0.4187252511412768,0.1406921051967392,0.1545132409001465,0.1538509238444073,0.2354253594820545,0.1811616745293268,0.2007597854720221
2007-03-12,0.4181583062634035,0.1432528059702108,0.1586170361553815,0.1661862056208921,0.2356024442972255,0.1908593961352124,0.1971140684230804
2007-03-13,0.4164465230136273,0.1659179069147383,0.1791846554923064,0.1686192119668061,0.2480961788548369,0.1943192065905022,0.2198174124670587
2007-03-14,0.4184566877600219,0.1842143847688363,0.1951443507053291,0.1666129841900481,0.2416418753287981,0.1940345716853192,0.2223486696772764
2007-03-15,0.4108603666670685,0.1821365689346204,0.1908623488251346,0.1634355551822285,0.2406344936969906,0.1884462773671306,0.220341784307428
2007-03-16,0.4095474452222997,0.1859562375689528,0.1986943011178963,0.1690237516641556,0.2408900771665604,0.191414248391688,0.2262361306828579
2007-03-19,0.4099542591130463,0.1873360379137552,0.1997507058022787,0.1712026226255193,0.2418360278406122,0.1931120102246725,0.2294449071981333
2007-03-20,0.4107861688847284,0.1881266951775731,0.1990146919176306,0.1821292755506655,0.2445391729598357,0.2060813271068112,0.2287419137921351
2007-03-21,0.4109540394221023,0.1912739890897776,0.2139522300636423,0.1817163610877602,0.2474022183138988,0.2044050710633865,0.235691453283872
2007-03-22,0.4109361720474644,0.1895823205323434,0.2143920582987197,0.1818115747209766,0.2466081843058107,0.2040782762353372,0.2362622590540332
2007-03-23,0.4138252573668571,0.1906549456166507,0.2162078170142936,0.1818946073455213,0.2451015099849032,0.2041121157893475,0.2328216036096906
2007-03-26,0.413913438161637,0.1901889128376635,0.2166038223818006,0.1826287102315413,0.244972127651694,0.2050091446116069,0.2331678221282908
2007-03-27,0.4129740878592391,0.1892832474697638,0.2162369363916061,0.1842871462966948,0.2442918147446257,0.2061686777950708,0.2332335710299405
2007-03-28,0.2414606014392392,0.1749874841363523,0.194961094073686,0.1387904042644307,0.2433678307513492,0.156833090090481,0.2332251022283941
2007-03-29,0.2150843733848001,0.1624690075881545,0.1866998175058941,0.1378685632241404,0.2277904036974899,0.1564942238002316,0.2133224257380001
2007-03-30,0.1851495477034249,0.158533592282395,0.1813003579862997,0.1376101114556009,0.2206411744476557,0.1554638893178767,0.217273778560533
2007-04-02,0.1850251917966073,0.1599510318146964,0.1847507290905104,0.1334421315807691,0.222226153625628,0.1496389577925797,0.2173073602089389
2007-04-03,0.1676940188439435,0.1551282690664545,0.1785311744494008,0.12757637981101,0.1663732975582505,0.1422412771922202,0.1881435718240046
2007-04-04,0.1623454882925438,0.1507228273008344,0.1774269828233707,0.1187075530066754,0.1550003282420603,0.1301234589637493,0.1857414010561826
2007-04-05,0.1570601859303748,0.1508035847259729,0.1777883429079502,0.1179971550955315,0.1512365173007657,0.1285186114522307,0.1844998469427579
2007-04-06,0.1657870425569813,0.1468477062159369,0.1735896783731604,0.1164420293773065,0.1468560297412231,0.1281361295847202,0.1799687997047336
2007-04-09,0.1667202920842615,0.1469046566909067,0.1749195249484316,0.1164892722928721,0.1466837535930012,0.1281565633900951,0.1808945032133797
2007-04-10,0.1685026679391559,0.1466511797495838,0.1754012918796113,0.1195070110803801,0.139400752621824,0.1306779127318325,0.1795944153423888
2007-04-11,0.1680021310004868,0.1393868153789335,0.1661262606122082,0.0927711334269965,0.1380681226119298,0.1048152145859865,0.1800057587602226
2007-04-12,0.142727231835379,0.0978872513452457,0.1274225417499968,0.0915677751754881,0.096400948522749,0.1025925734472416,0.1497465903251712
2007-04-13,0.1480288145859602,0.0753537081746299,0.1221928803917577,0.0958901589985349,0.1114790426334947,0.1063590990215553,0.1534066149986739
2007-04-16,0.1376895583025858,0.0769913798608342,0.1211269733851189,0.0933119475753377,0.1105140116676652,0.1054136042810385,0.152630756430731
2007-04-17,0.1239419116394184,0.0801699386316921,0.1258887324654513,0.0888957745919506,0.1026869362878666,0.104260238852198,0.1464294481797446
