Analysis,Horizon,Index,Loss,Model_A,Model_B,Part_A,Family_A,Part_B,Family_B,N,Start,End,Mean_Loss_A,Mean_Loss_B,Mean_Diff,Direction,DM_Stat,Ref_Dist,HAC_Kernel,HAC_Lag,HAC_Lag_Rule,LongRun_Var,P_Raw,Correction,Test_Family,Family_Size,P_Adj,Alpha,Significant,Status
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,Persistence,1,Benchmark,1,Benchmark,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0756059504968531,0.0,equal,,t(T-1),Bartlett,,auto_floor_h-1,,,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,,0.05,,identical_forecasts
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,GARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0619697513731352,-0.013636199123717873,A_lower,-6.045089459776443,t(T-1),Bartlett,21.0,auto_floor_h-1,0.004004570434677026,2.305859097858248e-09,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.9830388241580934e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,EGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0616031198101008,-0.014002830686752442,A_lower,-5.243866527511068,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005611812467241581,2.0230929994731666e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.4363960296259483e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,GJRGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0566628145007584,-0.01894313599609485,A_lower,-6.012256555910928,t(T-1),Bartlett,20.0,auto_floor_h-1,0.007812741903477229,2.7999026591509385e-09,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,2.323919207095279e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,LinearRegression,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0755152348697343,-9.071562711878511e-05,A_lower,-2.16310684908207,t(T-1),Bartlett,28.0,auto_floor_h-1,1.3841495054950619e-06,0.030833768358804265,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.2333317863689736,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,RandomForest,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.074797769064517,-0.0008081814323360936,A_lower,-4.085862014162335,t(T-1),Bartlett,8.0,auto_floor_h-1,3.0791091039217855e-05,4.842062747109162e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0015978807065460234,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,XGBoost,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0738749137751105,-0.001731036721742625,A_lower,-5.662501313382976,t(T-1),Bartlett,8.0,auto_floor_h-1,7.354796535259161e-05,2.0919753681091813e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.5944368381705828e-06,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,LSTM,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0734883359449896,-0.002117614551863494,A_lower,-4.481145984700579,t(T-1),Bartlett,15.0,auto_floor_h-1,0.00017574799251218393,8.52720330594026e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0003580461954450227,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,GRU,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0716790114467967,-0.003926939050056308,A_lower,-7.6702044932583,t(T-1),Bartlett,14.0,auto_floor_h-1,0.00020628572141514042,5.080390708039623e-14,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,4.57235163723566e-12,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,Transformer,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0125941218967809,-0.06301182860007212,A_lower,-4.8338450269875715,t(T-1),Bartlett,25.0,auto_floor_h-1,0.13373141896098228,1.6108772330444298e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,9.928598973453429e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,GARCHLSTM,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0748772690568391,-0.0007286814400141016,A_lower,-3.3136697226348586,t(T-1),Bartlett,11.0,auto_floor_h-1,3.805675102160953e-05,0.0009629468349118128,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.01733304302841263,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,GARCHGRU,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0684905432592864,-0.007115407237566801,A_lower,-4.587769339980731,t(T-1),Bartlett,21.0,auto_floor_h-1,0.001893089319980117,5.212507986677194e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.00024854828910660787,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,HistoricalVolatility,GARCHTransformer,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0111344424337492,-0.06447150806310378,A_lower,-4.835055608127041,t(T-1),Bartlett,24.0,auto_floor_h-1,0.13992890762197158,1.601386931202166e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,9.928598973453429e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,GARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0619697513731352,-0.013636199123717873,A_lower,-6.045089459776443,t(T-1),Bartlett,21.0,auto_floor_h-1,0.004004570434677026,2.305859097858248e-09,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.9830388241580934e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,EGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0616031198101008,-0.014002830686752442,A_lower,-5.243866527511068,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005611812467241581,2.0230929994731666e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.4363960296259483e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,GJRGARCH,1,Benchmark,1,Econometric,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0566628145007584,-0.01894313599609485,A_lower,-6.012256555910928,t(T-1),Bartlett,20.0,auto_floor_h-1,0.007812741903477229,2.7999026591509385e-09,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,2.323919207095279e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,LinearRegression,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0755152348697343,-9.071562711878511e-05,A_lower,-2.16310684908207,t(T-1),Bartlett,28.0,auto_floor_h-1,1.3841495054950619e-06,0.030833768358804265,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.2333317863689736,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,Persistence,RandomForest,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.074797769064517,-0.0008081814323360936,A_lower,-4.085862014162335,t(T-1),Bartlett,8.0,auto_floor_h-1,3.0791091039217855e-05,4.842062747109162e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0015978807065460234,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,XGBoost,1,Benchmark,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0738749137751105,-0.001731036721742625,A_lower,-5.662501313382976,t(T-1),Bartlett,8.0,auto_floor_h-1,7.354796535259161e-05,2.0919753681091813e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.5944368381705828e-06,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,LSTM,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0734883359449896,-0.002117614551863494,A_lower,-4.481145984700579,t(T-1),Bartlett,15.0,auto_floor_h-1,0.00017574799251218393,8.52720330594026e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0003580461954450227,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,GRU,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0716790114467967,-0.003926939050056308,A_lower,-7.6702044932583,t(T-1),Bartlett,14.0,auto_floor_h-1,0.00020628572141514042,5.080390708039623e-14,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,4.57235163723566e-12,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,Transformer,1,Benchmark,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0125941218967809,-0.06301182860007212,A_lower,-4.8338450269875715,t(T-1),Bartlett,25.0,auto_floor_h-1,0.13373141896098228,1.6108772330444298e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,9.928598973453429e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,GARCHLSTM,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0748772690568391,-0.0007286814400141016,A_lower,-3.3136697226348586,t(T-1),Bartlett,11.0,auto_floor_h-1,3.805675102160953e-05,0.0009629468349118128,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.01733304302841263,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,GARCHGRU,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0684905432592864,-0.007115407237566801,A_lower,-4.587769339980731,t(T-1),Bartlett,21.0,auto_floor_h-1,0.001893089319980117,5.212507986677194e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.00024854828910660787,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,Persistence,GARCHTransformer,1,Benchmark,3,Hybrid,787,2022-12-21,2025-12-29,-1.0756059504968531,-1.0111344424337492,-0.06447150806310378,A_lower,-4.835055608127041,t(T-1),Bartlett,24.0,auto_floor_h-1,0.13992890762197158,1.601386931202166e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,9.928598973453429e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,EGARCH,1,Econometric,1,Econometric,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0616031198101008,-0.000366631563034571,A_lower,-0.22031818063737746,t(T-1),Bartlett,23.0,auto_floor_h-1,0.00217938400834766,0.8256805730863533,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.0,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,GARCH,GJRGARCH,1,Econometric,1,Econometric,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0566628145007584,-0.005306936872376977,A_lower,-1.6545291864911484,t(T-1),Bartlett,22.0,auto_floor_h-1,0.008096805562327997,0.09841927335295016,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.49209636676475077,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,GARCH,LinearRegression,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0755152348697343,0.013545483496599087,B_lower,5.985646506884807,t(T-1),Bartlett,21.0,auto_floor_h-1,0.004030339443780502,3.2747852087836218e-09,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,2.652576019114734e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,RandomForest,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.074797769064517,0.012828017691381777,B_lower,5.664326455702048,t(T-1),Bartlett,22.0,auto_floor_h-1,0.004036428668086478,2.0706971924293283e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.5944368381705828e-06,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,XGBoost,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0738749137751105,0.011905162401975245,B_lower,5.183949437655638,t(T-1),Bartlett,21.0,auto_floor_h-1,0.0041507241009769965,2.764813231279648e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.8524248649573642e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,LSTM,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0734883359449896,0.011518584571854376,B_lower,5.231649878067626,t(T-1),Bartlett,21.0,auto_floor_h-1,0.0038150094646891104,2.1566713683773365e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.4881032441803621e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,GRU,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0716790114467967,0.009709260073661564,B_lower,4.424633646139536,t(T-1),Bartlett,21.0,auto_floor_h-1,0.0037895912240354275,1.1023758984681023e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0004189028414178789,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,Transformer,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0125941218967809,-0.04937562947635426,A_lower,-3.8288034798582338,t(T-1),Bartlett,24.0,auto_floor_h-1,0.1308801762387103,0.0001390125181667207,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.003753337990501459,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,GARCHLSTM,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0748772690568391,0.012907517683703768,B_lower,5.76911523916918,t(T-1),Bartlett,21.0,auto_floor_h-1,0.003939505956577246,1.145833266876821e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,8.937499481639204e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GARCH,GARCHGRU,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0684905432592864,0.006520791886151068,B_lower,2.777382501852284,t(T-1),Bartlett,22.0,auto_floor_h-1,0.004338144578723637,0.005610385291440167,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.07293500878872217,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,GARCH,GARCHTransformer,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0619697513731352,-1.0111344424337492,-0.05083530893938591,A_lower,-3.7985683387920393,t(T-1),Bartlett,24.0,auto_floor_h-1,0.14095022668990864,0.00015676180739468006,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.003976141888566409,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,GJRGARCH,1,Econometric,1,Econometric,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0566628145007584,-0.004940305309342406,A_lower,-2.1852308029548704,t(T-1),Bartlett,20.0,auto_floor_h-1,0.004022422478838365,0.0291664732961217,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.2333317863689736,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,LinearRegression,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0755152348697343,0.013912115059633655,B_lower,5.190077333355199,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005654749827906895,2.678272662357616e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.8212254104031786e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,RandomForest,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.074797769064517,0.013194649254416347,B_lower,4.976883568306008,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005531659903787369,7.94298127634418e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,5.1629378296237167e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,XGBoost,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0738749137751105,0.012271793965009816,B_lower,4.533876035078258,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005765693603285629,6.6932805894384545e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0002878110653458535,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,LSTM,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0734883359449896,0.011885216134888948,B_lower,4.413571717845305,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005707008561719171,1.1588191746872234e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.00042876309463427267,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,GRU,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0716790114467967,0.010075891636696133,B_lower,3.8507051454341563,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005388416757372614,0.0001273589402187816,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.003566050326125885,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,Transformer,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0125941218967809,-0.049008997913319696,A_lower,-3.937157715858831,t(T-1),Bartlett,24.0,auto_floor_h-1,0.12194408885013583,8.976687888795067e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.00269300636663852,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,GARCHLSTM,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0748772690568391,0.013274149246738339,B_lower,4.937540834713845,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005688093467712868,9.66546856838575e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,6.18589988376688e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,GARCHGRU,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0684905432592864,0.006887423449185639,B_lower,2.5150804074135533,t(T-1),Bartlett,21.0,auto_floor_h-1,0.005901800896313441,0.012098974620352665,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.12098974620352665,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,EGARCH,GARCHTransformer,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0616031198101008,-1.0111344424337492,-0.05046867737635135,A_lower,-3.919144483231943,t(T-1),Bartlett,24.0,auto_floor_h-1,0.1305076682224695,9.66068829994091e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.002801599606982864,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,LinearRegression,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0755152348697343,0.018852420368976063,B_lower,5.969237539038587,t(T-1),Bartlett,20.0,auto_floor_h-1,0.00785002860803685,3.6058642597686915e-09,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,2.884691407814953e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,RandomForest,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.074797769064517,0.01813495456375875,B_lower,5.790089905950148,t(T-1),Bartlett,20.0,auto_floor_h-1,0.0077203512791692245,1.0166955066941182e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,8.031894502883534e-07,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,XGBoost,1,Econometric,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0738749137751105,0.01721209927435222,B_lower,5.476146101964472,t(T-1),Bartlett,20.0,auto_floor_h-1,0.007774856177792536,5.8526341697729186e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,4.272422943934231e-06,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,LSTM,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0734883359449896,0.016825521444231353,B_lower,5.128405430840745,t(T-1),Bartlett,21.0,auto_floor_h-1,0.008471242114832836,3.683004725502595e-07,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,2.4307831188317128e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,GRU,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0716790114467967,0.015016196946038538,B_lower,4.869594940136961,t(T-1),Bartlett,20.0,auto_floor_h-1,0.0074835724712029325,1.3522122198153864e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,8.518936984836935e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,Transformer,1,Econometric,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0125941218967809,-0.04406869260397728,A_lower,-3.6888837167563597,t(T-1),Bartlett,24.0,auto_floor_h-1,0.11231690678171388,0.00024075476629352669,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.00505585009216406,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,GARCHLSTM,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0748772690568391,0.018214454556080745,B_lower,5.632085432029932,t(T-1),Bartlett,21.0,auto_floor_h-1,0.00823130332103513,2.4795089878291295e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,1.8348366509935558e-06,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,GARCHGRU,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0684905432592864,0.011827728758528045,B_lower,3.963712986518631,t(T-1),Bartlett,20.0,auto_floor_h-1,0.007007660381583511,8.051393625762452e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0024959320239863604,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,GJRGARCH,GARCHTransformer,1,Econometric,3,Hybrid,787,2022-12-21,2025-12-29,-1.0566628145007584,-1.0111344424337492,-0.045528372067008945,A_lower,-3.718315979193658,t(T-1),Bartlett,24.0,auto_floor_h-1,0.11799032298008735,0.00021479982637315998,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0047255961802095195,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,RandomForest,1,Machine Learning,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.074797769064517,-0.0007174658052173087,A_lower,-3.6373130023377143,t(T-1),Bartlett,8.0,auto_floor_h-1,3.0620748085870975e-05,0.00029347244319224015,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.005869448863844803,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,XGBoost,1,Machine Learning,1,Machine Learning,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.0738749137751105,-0.00164032109462384,A_lower,-5.461403881040579,t(T-1),Bartlett,7.0,auto_floor_h-1,7.099436566188767e-05,6.34076758961041e-08,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,4.565352664519495e-06,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,LSTM,1,Machine Learning,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.0734883359449896,-0.002026898924744709,A_lower,-4.355956424789892,t(T-1),Bartlett,15.0,auto_floor_h-1,0.00017040089196157596,1.5003854317224628e-05,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.0005401387554200866,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,GRU,1,Machine Learning,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.0716790114467967,-0.0038362234229375224,A_lower,-7.561943390188145,t(T-1),Bartlett,15.0,auto_floor_h-1,0.0002025422704691544,1.1089858580836832e-13,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,9.759075551136412e-12,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,Transformer,1,Machine Learning,2,Deep Learning,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.0125941218967809,-0.06292111297295336,A_lower,-4.825872974503648,t(T-1),Bartlett,25.0,auto_floor_h-1,0.13378756569272296,1.674740214332126e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,9.928598973453429e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,GARCHLSTM,1,Machine Learning,3,Hybrid,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.0748772690568391,-0.0006379658128953164,A_lower,-2.9987007385142217,t(T-1),Bartlett,9.0,auto_floor_h-1,3.562076909428775e-05,0.0027968441633692658,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.04195266245053898,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,GARCHGRU,1,Machine Learning,3,Hybrid,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.0684905432592864,-0.007024691610448017,A_lower,-4.574912527763017,t(T-1),Bartlett,21.0,auto_floor_h-1,0.0018555115798996522,5.534188179590439e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.00024854828910660787,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,LinearRegression,GARCHTransformer,1,Machine Learning,3,Hybrid,787,2022-12-21,2025-12-29,-1.0755152348697343,-1.0111344424337492,-0.064380792435985,A_lower,-4.827123869597831,t(T-1),Bartlett,24.0,auto_floor_h-1,0.13999434124982385,1.6645606642484142e-06,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,9.928598973453429e-05,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,RandomForest,XGBoost,1,Machine Learning,1,Machine Learning,787,2022-12-21,2025-12-29,-1.074797769064517,-1.0738749137751105,-0.0009228552894065313,A_lower,-3.7502615905220904,t(T-1),Bartlett,5.0,auto_floor_h-1,4.765613528392277e-05,0.0001896187164673122,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.004361230478748181,0.05,True,tested
pairwise,1day,^GSPC,QLIKE,RandomForest,LSTM,1,Machine Learning,2,Deep Learning,787,2022-12-21,2025-12-29,-1.074797769064517,-1.0734883359449896,-0.0013094331195274002,A_lower,-2.664971467931688,t(T-1),Bartlett,14.0,auto_floor_h-1,0.00019000115792311623,0.007857422259301763,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,0.09428906711162116,0.05,False,tested
pairwise,1day,^GSPC,QLIKE,RandomForest,GRU,1,Machine Learning,2,Deep Learning,787,2022-12-21,2025-12-29,-1.074797769064517,-1.0716790114467967,-0.0031187576177202146,A_lower,-6.030793341585721,t(T-1),Bartlett,15.0,auto_floor_h-1,0.0002104694598713622,2.5095268297391795e-09,holm,pairwise|1day|^GSPC|QLIKE|auto_floor_h-1,90,2.1080025369809107e-07,0.05,True,tested
