Date,garch_vol_feature
2005-11-11,0.0076084820696454706
2005-11-14,0.007283218434630312
2005-11-15,0.006954806153410569
2005-11-16,0.006805948477275662
2005-11-17,0.006517432498381766
2005-11-18,0.006901687758167726
2005-11-21,0.0067140435247025594
2005-11-22,0.0066092423933203125
2005-11-23,0.006502140399935876
2005-11-24,0.006303325006154282
2005-11-25,0.0060523552798177945
2005-11-28,0.0058435783064386005
2005-11-29,0.006412500878797046
2005-11-30,0.006151020222446132
2005-12-01,0.006356881017666388
2005-12-02,0.0072124502823873735
2005-12-05,0.006875696374568537
2005-12-06,0.0066429614991852445
2005-12-07,0.006361138903014668
2005-12-08,0.006385089052914078
2005-12-09,0.006153134051227424
2005-12-12,0.005959634327768454
2005-12-13,0.005739058041906204
2005-12-14,0.005782446074166963
2005-12-15,0.005706937751040024
2005-12-16,0.005551705865400933
2005-12-19,0.00549394997076103
2005-12-20,0.005741827599006826
2005-12-21,0.0055491479123262535
2005-12-22,0.005407411836879349
2005-12-23,0.005380363142176437
2005-12-26,0.005217833022668956
2005-12-27,0.005075977552909936
2005-12-28,0.006010783482606005
2005-12-29,0.005789426710244183
2005-12-30,0.005712308810185869
2006-01-02,0.005814636981325575
2006-01-03,0.005611237935570713
2006-01-04,0.007559216451862348
2006-01-05,0.007264913474185811
2006-01-06,0.006925631191601013
2006-01-09,0.007236932886629679
2006-01-10,0.006973147586563881
2006-01-11,0.0066647594609906945
2006-01-12,0.00644963789262116
2006-01-13,0.006598607813359167
2006-01-16,0.006320093834060657
2006-01-17,0.0060675295015077116
2006-01-18,0.006005941523637933
2006-01-19,0.005973613100566454
2006-01-20,0.005986202225614306
2006-01-23,0.008611106999136838
2006-01-24,0.008165278838185708
2006-01-25,0.007769518275349027
2006-01-26,0.0074242985757452555
2006-01-27,0.007408134782699495
2006-01-30,0.007448757217687966
2006-01-31,0.007093051956124908
2006-02-01,0.006938051098613011
2006-02-02,0.0066387853087716405
2006-02-03,0.007136130263497555
2006-02-06,0.007093275100378768
2006-02-07,0.0067668280684547435
2006-02-08,0.007099261214704416
2006-02-09,0.007287739704371198
2006-02-10,0.0069783638782337405
2006-02-13,0.006693716366299907
2006-02-14,0.006532373802046084
2006-02-15,0.0070039064083967165
2006-02-16,0.006755751715619791
2006-02-17,0.006839782206599471
2006-02-20,0.006579358575924756
2006-02-21,0.006302423489444387
2006-02-22,0.006185724181635326
2006-02-23,0.006376097100561056
2006-02-24,0.006288383496806251
2006-02-27,0.006039877092240929
2006-02-28,0.005899461040262293
2006-03-01,0.006784169933841775
2006-03-02,0.006972048715754789
2006-03-03,0.006697635602917935
2006-03-06,0.006444326724870078
2006-03-07,0.006679710752217069
2006-03-08,0.0064432110046216025
2006-03-09,0.006194534838407784
2006-03-10,0.00622825998097778
2006-03-13,0.006377843878281782
2006-03-14,0.006137773285790734
2006-03-15,0.006744217332372947
2006-03-16,0.006565180941483625
2006-03-17,0.006298836063904186
2006-03-20,0.006052184101604483
2006-03-21,0.005870815001318784
2006-03-22,0.006078624873370135
2006-03-23,0.006120730693538939
2006-03-24,0.005979594947623766
2006-03-27,0.0057579507934503405
2006-03-28,0.005583189639061444
2006-03-29,0.005894232073228506
2006-03-30,0.00612602991866643
2006-03-31,0.005953889101903289
2006-04-03,0.005949254700726721
2006-04-04,0.005756553675001559
2006-04-05,0.005868830515648096
2006-04-06,0.005791620292261822
2006-04-07,0.00565027429463574
2006-04-10,0.006586419627773461
2006-04-11,0.006306359622725735
2006-04-12,0.006671121521451343
2006-04-13,0.006385885659336503
2006-04-14,0.00612417735670204
2006-04-17,0.005890392234583914
2006-04-18,0.005798495770704912
2006-04-19,0.007828735296145656
2006-04-20,0.007453276623869663
2006-04-21,0.007097378973532781
2006-04-24,0.006774680898195384
2006-04-25,0.0065549434450605645
2006-04-26,0.00653984367812964
2006-04-27,0.006307614136998441
2006-04-28,0.006120459128662345
2006-05-01,0.005883755379481259
2006-05-02,0.005888125573912807
2006-05-03,0.005969464014136915
2006-05-04,0.005939941943431456
2006-05-05,0.005784683482221109
2006-05-08,0.0064505418862933536
2006-05-09,0.006200822536048659
2006-05-10,0.005956841380874363
2006-05-11,0.00578850595274134
2006-05-12,0.007181999008862381
2006-05-15,0.007924120459136194
2006-05-16,0.007552770450773213
2006-05-17,0.007232899566356995
2006-05-18,0.009068649655078942
2006-05-19,0.008918215790574736
2006-05-22,0.008519243953567538
2006-05-23,0.008210889985079553
2006-05-24,0.007962514031700745
2006-05-25,0.007567444263237757
2006-05-26,0.008045088040444175
2006-05-29,0.007825563647013943
2006-05-30,0.007437539103130014
2006-05-31,0.008998959317066107
2006-06-01,0.00887288370624698
2006-06-02,0.009255979833490543
2006-06-05,0.008758597766566617
2006-06-06,0.010363317562665801
2006-06-07,0.009783541421973779
2006-06-08,0.009501695131151336
2006-06-09,0.008976995532730271
2006-06-12,0.008659336692247496
2006-06-13,0.00921196600387478
2006-06-14,0.009558072847360828
2006-06-15,0.009154480146231773
2006-06-16,0.011033577445026184
2006-06-19,0.010483156285289199
2006-06-20,0.01040364609634282
2006-06-21,0.00980556246154941
2006-06-22,0.009742468812945436
2006-06-23,0.009403036748822542
2006-06-26,0.008895760908103676
2006-06-27,0.008536351945859567
2006-06-28,0.008717442064673439
2006-06-29,0.008412631823108018
2006-06-30,0.010578823532454523
2006-07-03,0.01000582251020632
2006-07-04,0.009744092630704955
2006-07-05,0.00919797647863898
2006-07-06,0.009084691504549207
2006-07-07,0.008612869706659499
2006-07-10,0.008521591482810117
2006-07-11,0.00807769986636874
2006-07-12,0.007750644074024867
2006-07-13,0.008317383589281045
2006-07-14,0.009115594753643305
2006-07-17,0.008812644849307848
2006-07-18,0.008365721096680847
2006-07-19,0.007941881642905225
2006-07-20,0.009614839349321547
2006-07-21,0.009576387953644898
2006-07-24,0.009402189107801964
2006-07-25,0.010357135060772288
2006-07-26,0.009946428332941291
2006-07-27,0.009387792802455795
2006-07-28,0.00900687350691295
2006-07-31,0.009347641662853288
2006-08-01,0.008858310994291553
2006-08-02,0.008553862911074349
2006-08-03,0.008241258891237809
2006-08-04,0.007834791305952153
2006-08-07,0.007456140129983693
2006-08-08,0.007188435344125336
2006-08-09,0.006980651239437293
2006-08-10,0.006867564690504108
2006-08-11,0.0066984688474266306
2006-08-14,0.006589337369935933
2006-08-15,0.0063112157916984
2006-08-16,0.007463321130331848
2006-08-17,0.007485699235702403
2006-08-18,0.007132063868647272
2006-08-21,0.006881576518023188
2006-08-22,0.006727854013039855
2006-08-23,0.006435582354340501
2006-08-24,0.006400625207126939
2006-08-25,0.00616613377296925
2006-08-28,0.005942004923057021
2006-08-29,0.00592318554590876
2006-08-30,0.005722863287935669
2006-08-31,0.005525690472586799
2006-09-01,0.005381072228131212
2006-09-04,0.005471296439906058
2006-09-05,0.00530277475440865
2006-09-06,0.0051616033538181985
2006-09-07,0.006138911909232464
2006-09-08,0.006172085226055871
2006-09-11,0.006025820454559151
2006-09-12,0.005798320047899502
2006-09-13,0.006471524020381382
2006-09-14,0.006297120461242366
2006-09-15,0.006078775448327477
2006-09-18,0.005883279716273485
2006-09-19,0.005672677724803462
2006-09-20,0.005588858726006409
2006-09-21,0.00566992961762428
2006-09-22,0.0058353606922449675
2006-09-25,0.005719210714065425
2006-09-26,0.006165780289559664
2006-09-27,0.006360599114207653
2006-09-28,0.006102530748881761
2006-09-29,0.005879469608929244
2006-10-02,0.005746578731942569
2006-10-03,0.0057053714138158166
2006-10-04,0.005532282487970607
2006-10-05,0.006576943345427411
2006-10-06,0.0063211074257693
2006-10-09,0.0061639629920981895
2006-10-10,0.0059233892682264465
2006-10-11,0.0057263901213038156
2006-10-12,0.005628813715403366
2006-10-13,0.006205390180981692
2006-10-16,0.0059803338517801915
2006-10-17,0.005793124564742144
2006-10-18,0.005767798275956799
2006-10-19,0.005570338804430252
2006-10-20,0.00538864531807447
2006-10-23,0.005228910258464143
2006-10-24,0.005410803159501187
2006-10-25,0.005245985490393777
2006-10-26,0.005190096244438645
2006-10-27,0.005254502055040486
2006-10-30,0.00594341802233274
2006-10-31,0.005724084714188386
2006-11-01,0.0055296707110620395
2006-11-02,0.005981442269526682
2006-11-03,0.005766675679304579
2006-11-06,0.0056441469493415655
2006-11-07,0.006526171936085832
2006-11-08,0.006274667190112442
2006-11-09,0.006043776641714959
2006-11-10,0.006145868883626807
2006-11-13,0.0059219846991549144
2006-11-14,0.005741947405076445
2006-11-15,0.005867201919711446
2006-11-16,0.005687517903978444
2006-11-17,0.005522396789271771
2006-11-20,0.005346906014929542
2006-11-21,0.005200467022742421
2006-11-22,0.00506894035698925
2006-11-23,0.004973609425352332
2006-11-24,0.004858300737856412
2006-11-27,0.004961129911155224
2006-11-28,0.006800208435377559
2006-11-29,0.006569516239286135
2006-11-30,0.0069149199655012305
2006-12-01,0.006604628056592964
2006-12-04,0.006423847768852778
2006-12-05,0.00675122535247075
2006-12-06,0.006555321665114672
2006-12-07,0.006309982394262178
2006-12-08,0.006245979335878128
2006-12-11,0.0060110735068938615
2006-12-12,0.005812057285868543
2006-12-13,0.005632304226521614
2006-12-14,0.005447060191872929
2006-12-15,0.005928676140906162
2006-12-18,0.005713278681591248
2006-12-19,0.005663745035453633
2006-12-20,0.005496951647673125
2006-12-21,0.00536457284157267
2006-12-22,0.0053969527844299715
2006-12-25,0.005596424628811933
2006-12-26,0.005415036675102018
2006-12-27,0.005397076705401311
2006-12-28,0.005655043805166674
2006-12-29,0.005508064364315282
2007-01-02,0.0056010277310429915
2007-01-03,0.00541916998477376
2007-01-04,0.005286543938299715
2007-01-05,0.0051379487490227325
2007-01-08,0.005481335595869366
2007-01-09,0.005335954087927368
2007-01-10,0.00519109332251319
2007-01-11,0.005068322863108413
2007-01-12,0.0052986937597260765
2007-01-15,0.0053379474365746835
2007-01-16,0.005183349741772464
2007-01-17,0.005041843839649852
2007-01-18,0.004940220633420677
2007-01-19,0.004970540144690762
2007-01-22,0.004912330413112555
2007-01-23,0.005189234308674171
2007-01-24,0.005142080869040308
2007-01-25,0.005657711972501997
2007-01-26,0.006772399266291208
2007-01-29,0.006502685639858098
2007-01-30,0.00625544415509238
2007-01-31,0.006250172055174263
2007-02-01,0.006326824312424793
2007-02-02,0.006275479054496227
2007-02-05,0.006035177637695866
2007-02-06,0.005830125214003327
2007-02-07,0.0056217877835211105
2007-02-08,0.005440827476863478
2007-02-09,0.005305102378899655
2007-02-12,0.005759983141723277
2007-02-13,0.00570705390423908
2007-02-14,0.0059865410726769085
2007-02-15,0.006225019253086811
2007-02-16,0.005980087401416626
2007-02-19,0.005777804117891221
2007-02-20,0.005578084249750397
2007-02-21,0.005447286156908644
2007-02-22,0.005319843396004082
2007-02-23,0.005186174913081012
2007-02-26,0.005233247852698752
2007-02-27,0.005123431157848166
2007-02-28,0.01303784980457013
2007-03-01,0.012349660202686684
2007-03-02,0.011649961963677333
2007-03-05,0.011676210166296006
2007-03-06,0.01148294312653551
2007-03-07,0.011882204085309392
2007-03-08,0.011215584981542397
2007-03-09,0.010775895774780043
2007-03-12,0.010146877361514645
2007-03-13,0.009592300163552298
2007-03-14,0.011505607935624655
2007-03-15,0.011010608295254569
2007-03-16,0.01041490223108214
2007-03-19,0.009925495916428275
2007-03-20,0.009972640365576744
2007-03-21,0.009599809911288924
2007-03-22,0.010590397599204432
2007-03-23,0.009980698175632376
2007-03-26,0.009415217393676976
2007-03-27,0.00889408468904582
2007-03-28,0.008717165745177353
2007-03-29,0.008739788790358678
2007-03-30,0.008339268102312525
2007-04-02,0.007927357770890294
2007-04-03,0.0075578302834596114
2007-04-04,0.007752236127823051
2007-04-05,0.007369904025964405
2007-04-06,0.007066685520478077
2007-04-09,0.0067452359154181974
2007-04-10,0.006449914313616314
2007-04-11,0.006218897627636427
2007-04-12,0.0064402810823549535
2007-04-13,0.006451759617253886
2007-04-16,0.0062589699081288495
2007-04-17,0.006881738304468348
2007-04-18,0.006594517518963207
2007-04-19,0.006313140629082932
2007-04-20,0.0060877989042678335
2007-04-23,0.006529314716670554
2007-04-24,0.006328947740178594
2007-04-25,0.006080529165585126
2007-04-26,0.006657820296502228
2007-04-27,0.0063871711271563415
2007-04-30,0.006129693083955485
2007-05-01,0.006538153782977931
2007-05-02,0.006299696973568102
2007-05-03,0.006356848692451541
2007-05-04,0.006223995213713739
2007-05-07,0.0059999941452422954
2007-05-08,0.005812436069637522
2007-05-09,0.005636668339313696
2007-05-10,0.0055182172559179584
2007-05-11,0.007255022549416146
2007-05-14,0.007543880011549665
2007-05-15,0.007221942257693994
2007-05-16,0.006913076628958571
2007-05-17,0.007125983691938996
2007-05-18,0.006815164568890475
2007-05-21,0.006816570141674234
2007-05-22,0.0065225177268354384
2007-05-23,0.006261431537521948
2007-05-24,0.006041396644422467
2007-05-25,0.006767715325908462
2007-05-28,0.006671101681773174
2007-05-29,0.006385663755968105
2007-05-30,0.006132410826779289
2007-05-31,0.006389929924648574
2007-06-01,0.006128576931719007
2007-06-04,0.005984178620729764
2007-06-05,0.005775929224377721
2007-06-06,0.0059194669530664365
2007-06-07,0.006530503661651353
2007-06-08,0.008765390354004917
2007-06-11,0.009040087510492657
2007-06-12,0.00854922979809838
2007-06-13,0.008944372805377038
2007-06-14,0.009753551678951177
2007-06-15,0.009312220222604459
2007-06-18,0.00901899032381795
2007-06-19,0.008550424024211719
2007-06-20,0.008107763940581738
2007-06-21,0.009062034465198293
2007-06-22,0.008769505416281648
2007-06-25,0.009464997439068135
2007-06-26,0.00902955176550633
2007-06-27,0.008634931592697131
2007-06-28,0.008645062460093604
2007-06-29,0.008192634430772954
2007-07-02,0.007804534380591548
2007-07-03,0.008144619510483099
2007-07-04,0.007791234787279887
2007-07-05,0.007406160439478658
2007-07-06,0.007052242425288842
2007-07-09,0.006790030566338402
2007-07-10,0.006491554905531307
2007-07-11,0.007972615290071504
2007-07-12,0.007761008793861581
2007-07-13,0.0095899178689205
2007-07-16,0.009092757941648105
2007-07-17,0.008637931675115597
2007-07-18,0.008182345066949558
2007-07-19,0.007812465946715501
2007-07-20,0.007535229359446771
2007-07-23,0.008370742324316087
2007-07-24,0.008061833032394682
2007-07-25,0.010305529641310983
2007-07-26,0.00980803807127074
2007-07-27,0.012308512240442522
2007-07-30,0.012848549074118223
2007-07-31,0.012485039448975976
2007-08-01,0.012547317833111034
2007-08-02,0.011991005531438953
2007-08-03,0.011339303282274553
2007-08-06,0.01410674181381045
2007-08-07,0.015356504254738048
2007-08-08,0.014505717485335096
2007-08-09,0.014317986919908347
2007-08-10,0.01691227263015666
2007-08-13,0.015829680472928282
2007-08-14,0.014829382623591824
2007-08-15,0.015275465851080536
2007-08-16,0.0151243576023207
2007-08-17,0.014198556565966802
2007-08-20,0.01549901093176011
2007-08-21,0.014521044454882073
2007-08-22,0.013612400947752843
2007-08-23,0.013296135728410673
2007-08-24,0.012489128900240178
2007-08-27,0.01228337283534856
2007-08-28,0.011938636364030884
2007-08-29,0.013874662266807782
2007-08-30,0.014809363255673013
2007-08-31,0.013970937182101155
2007-09-03,0.013571590298526968
2007-09-04,0.012733266482321736
2007-09-05,0.012400681325487188
2007-09-06,0.012340638237744856
2007-09-07,0.011656837882873725
2007-09-10,0.012454542918650535
2007-09-11,0.011714498996842578
2007-09-12,0.011837949206483487
2007-09-13,0.011129150307483729
2007-09-14,0.010793686500023079
2007-09-17,0.01016409449773205
2007-09-18,0.00977303203200665
2007-09-19,0.013205975969621468
2007-09-20,0.012528360299672279
2007-09-21,0.012020472311535023
2007-09-24,0.01137591467332615
2007-09-25,0.010879726874436764
2007-09-26,0.010247444135448081
2007-09-27,0.009792836405306555
2007-09-28,0.009306969109747362
2007-10-01,0.00887699563959502
2007-10-02,0.009402279282937303
2007-10-03,0.008885946205416505
2007-10-04,0.00858249037203337
2007-10-05,0.008144094848416262
2007-10-08,0.00828510318901925
2007-10-09,0.007958924931024626
2007-10-10,0.00796108629426963
2007-10-11,0.007598288083783564
2007-10-12,0.007481017314345393
2007-10-15,0.007254750897678269
2007-10-16,0.007544489720403031
2007-10-17,0.007571585776779795
2007-10-18,0.00721340329835428
2007-10-19,0.0068907505423382465
2007-10-22,0.011067353609026293
2007-10-23,0.010470877840785158
2007-10-24,0.010238750706808169
2007-10-25,0.009705027517517402
2007-10-26,0.009174962121893386
2007-10-29,0.009720880066503379
2007-10-30,0.009233633599184417
2007-10-31,0.00904292424545288
2007-11-01,0.00935623109417888
2007-11-02,0.01274024016315493
2007-11-05,0.011962311789557908
2007-11-06,0.011396023755467631
2007-11-07,0.011378432477850779
2007-11-08,0.014779005018908203
2007-11-09,0.01385605610686711
2007-11-12,0.013931965081957782
2007-11-13,0.01354280381509435
2007-11-14,0.015813133621857167
2007-11-15,0.015032049170328894
2007-11-16,0.014835082997519804
2007-11-19,0.013988659374374433
2007-11-20,0.014468347371719481
2007-11-21,0.013624898014941926
2007-11-22,0.013946272384047293
2007-11-23,0.013080286918971958
2007-11-26,0.013418441448419003
2007-11-27,0.014959965456434405
2007-11-28,0.014807373771031442
2007-11-29,0.016672201677505074
2007-11-30,0.015606736699768399
2007-12-03,0.014813156436999075
2007-12-04,0.014051987896700344
2007-12-05,0.013393183254075642
2007-12-06,0.013471795083643722
2007-12-07,0.013521662046464836
2007-12-10,0.01271037280540722
2007-12-11,0.012155872101104042
2007-12-12,0.014405514272361874
2007-12-13,0.013626865944500377
2007-12-14,0.012784662089606047
2007-12-17,0.012941736538126958
2007-12-18,0.013243204109780447
2007-12-19,0.012572030795727029
2007-12-20,0.011824631126341658
2007-12-21,0.011208235379695198
2007-12-24,0.0118223353862307
2007-12-25,0.011390527991154382
2007-12-26,0.010716090507413954
2007-12-27,0.010091919265094325
2007-12-28,0.010759455701193141
2007-12-31,0.01013626231856392
2008-01-02,0.009879439047149465
2008-01-03,0.010611932351965989
2008-01-04,0.009997548733626958
2008-01-07,0.012715954901430184
2008-01-08,0.011972032468817007
2008-01-09,0.012948259307275674
2008-01-10,0.0129054065346736
2008-01-11,0.012361239853405448
2008-01-14,0.012559634857810061
2008-01-15,0.012282429187207138
2008-01-16,0.014426741864796411
2008-01-17,0.013683796025917697
2008-01-18,0.016330182399746387
2008-01-21,0.01545123328432458
2008-01-22,0.014475217361705501
2008-01-23,0.014128058335182238
2008-01-24,0.01494259642702825
2008-01-25,0.014353835696842232
2008-01-28,0.014560533328118748
2008-01-29,0.014764736283822038
2008-01-30,0.01396173268678153
2008-01-31,0.013216167616573278
2008-02-01,0.013518073142423126
2008-02-04,0.013262038550374073
2008-02-05,0.012990423472820091
2008-02-06,0.016488792465864596
2008-02-07,0.015681964987628215
2008-02-08,0.014888259472533624
2008-02-11,0.014044475935965464
2008-02-12,0.013288135802896707
2008-02-13,0.012666771263814033
2008-02-14,0.012658108608824735
2008-02-15,0.01279199588802745
2008-02-18,0.01201027883307623
2008-02-19,0.011288696647581564
2008-02-20,0.010631925848348236
2008-02-21,0.010342487175115718
2008-02-22,0.01075254601828177
2008-02-25,0.010413451580662054
2008-02-26,0.010753867161860746
2008-02-27,0.010344497640511742
2008-02-28,0.009762136246622059
2008-02-29,0.009755525134427206
2008-03-03,0.013160819300648226
2008-03-04,0.01235138480606166
2008-03-05,0.011681373702897868
2008-03-06,0.011092177968569324
2008-03-07,0.012947986113576926
2008-03-10,0.012526301431863118
2008-03-11,0.012953818131133681
2008-03-12,0.017099699616990486
2008-03-13,0.01632575186785028
2008-03-14,0.01536012920306457
2008-03-17,0.016107624488132168
2008-03-18,0.015421657987889496
2008-03-19,0.019926483773277603
2008-03-20,0.020452127448860647
2008-03-21,0.020622617541473244
2008-03-24,0.019277190918971624
2008-03-25,0.018679560611371004
2008-03-26,0.017480013226946055
2008-03-27,0.016657139574086557
2008-03-28,0.016113244707886283
2008-03-31,0.0153593183471197
2008-04-01,0.0144889779007294
2008-04-02,0.017876492780301664
2008-04-03,0.016746205317496047
2008-04-04,0.015677172804120766
2008-04-07,0.014683582320442336
2008-04-08,0.013765883580437711
2008-04-09,0.013052558397466003
2008-04-10,0.012594845245066565
2008-04-11,0.01189857297444917
2008-04-14,0.013246480659323273
2008-04-15,0.012502134443890816
2008-04-16,0.011818006379784253
2008-04-17,0.013305625876982457
2008-04-18,0.012485437494906033
2008-04-21,0.013094526106438456
2008-04-22,0.01231105844860398
2008-04-23,0.011990339061450434
2008-04-24,0.01129493714350765
2008-04-25,0.010804139848655123
2008-04-28,0.010362179233915948
2008-04-29,0.009780814200571013
2008-04-30,0.009351488408642791
2008-05-01,0.008959419946146359
2008-05-02,0.010101833810111416
2008-05-05,0.009566274484229757
2008-05-06,0.009194813112724621
2008-05-07,0.00900440985384347
2008-05-08,0.010608342096825088
2008-05-09,0.010045134585967062
2008-05-12,0.00978744942607839
2008-05-13,0.00986805923951032
2008-05-14,0.009315735507437108
2008-05-15,0.0088754135495542
2008-05-16,0.009033577418007276
2008-05-19,0.008545194700485075
2008-05-20,0.00809465250819473
2008-05-21,0.00836860654695446
2008-05-22,0.009723357568132083
2008-05-23,0.009201730962855294
2008-05-26,0.009865010389825433
2008-05-27,0.009309285626674014
2008-05-28,0.009040339768598195
2008-05-29,0.008622564954178312
2008-05-30,0.008317406451328389
2008-06-02,0.007891222296829026
2008-06-03,0.00837555473708679
2008-06-04,0.008222987878987457
2008-06-05,0.007804731645323398
2008-06-06,0.009713771947023912
2008-06-09,0.014102968069210901
