Date,000001.SS_return,000001.SS_rv,000001.SS_rv_lag1,000001.SS_rv_lag2,000001.SS_rv_lag3,^FTSE_return,^FTSE_rv,^FTSE_rv_lag1,^FTSE_rv_lag2,^FTSE_rv_lag3,^GDAXI_return,^GDAXI_rv,^GDAXI_rv_lag1,^GDAXI_rv_lag2,^GDAXI_rv_lag3,^GSPC_return,^GSPC_rv,^GSPC_rv_lag1,^GSPC_rv_lag2,^GSPC_rv_lag3,^HSI_return,^HSI_rv,^HSI_rv_lag1,^HSI_rv_lag2,^HSI_rv_lag3,^IXIC_return,^IXIC_rv,^IXIC_rv_lag1,^IXIC_rv_lag2,^IXIC_rv_lag3,^N225_return,^N225_rv,^N225_rv_lag1,^N225_rv_lag2,^N225_rv_lag3,000001.SS_target,^FTSE_target,^GDAXI_target,^GSPC_target,^HSI_target,^IXIC_target,^N225_target
2013-12-20,-0.0204147954907707,0.1265891107771193,0.1128491919882785,0.1090706380688252,0.1475198635422887,0.0033203584146368,0.1019244816599821,0.101206335908334,0.086595010339191,0.0886570580337573,0.0068787342690994,0.1410649659074456,0.1395025822655395,0.1280789424269814,0.1244358566892084,0.0048071554406907,0.0945556486853377,0.0947256724413748,0.0950643892960037,0.077083384909091,-0.0033509333255437,0.0904105950828492,0.0909940433893681,0.0844777264968753,0.1263213529731372,0.0114177465123162,0.0965854188549655,0.0918658246217242,0.092867690508985,0.0923827534764765,0.0007059768659072,0.2025511705281025,0.2034033693359219,0.1966671616209997,0.1850567022419412,0.1514734628959668,0.0670185939728395,0.112115125611027,0.0790471151203088,0.1177299203668061,0.1081290114502812,0.1944249873457089
2013-12-23,0.002353856536891,0.1274952579007341,0.1265891107771193,0.1128491919882785,0.1090706380688252,0.0108392352202784,0.1089355552240328,0.1019244816599821,0.101206335908334,0.086595010339191,0.0093854916275383,0.1437467227869915,0.1410649659074456,0.1395025822655395,0.1280789424269814,0.005304028886206,0.092467027467389,0.0945556486853377,0.0947256724413748,0.0950643892960037,0.0047833860678937,0.0921698332681734,0.0904105950828492,0.0909940433893681,0.0844777264968753,0.0107007547254106,0.0948957314018376,0.0965854188549655,0.0918658246217242,0.092867690508985,0.0,0.1937864092854036,0.2025511705281025,0.2034033693359219,0.1966671616209997,0.1516262017439408,0.0654694863776323,0.1141050143245223,0.0835592129928592,0.1280600778796745,0.1056116930858467,0.1962029515626019
2013-12-24,0.0015291873230259,0.1280161917263171,0.1274952579007341,0.1265891107771193,0.1128491919882785,0.0023331096540665,0.1091528487224028,0.1089355552240328,0.1019244816599821,0.101206335908334,0.0,0.1437718952531604,0.1437467227869915,0.1410649659074456,0.1395025822655395,0.002911504304306,0.0916248131867294,0.092467027467389,0.0945556486853377,0.0947256724413748,0.0111924819239897,0.0994099481563872,0.0921698332681734,0.0904105950828492,0.0909940433893681,0.0015702721015068,0.0940198635454114,0.0948957314018376,0.0965854188549655,0.0918658246217242,0.0011908253991076,0.1937833002500993,0.1937864092854036,0.2025511705281025,0.2034033693359219,0.1532629726998399,0.0866674297337335,0.143743023134578,0.1091488479738826,0.1275517919463767,0.1300861338741571,0.2063807894329328
2013-12-25,0.0064054255699412,0.1308967419226012,0.1280161917263171,0.1274952579007341,0.1265891107771193,0.0,0.108666925895016,0.1091528487224028,0.1089355552240328,0.1019244816599821,0.0,0.1413768030819052,0.1437718952531604,0.1437467227869915,0.1410649659074456,0.0,0.0913969671815027,0.0916248131867294,0.092467027467389,0.0945556486853377,0.0,0.0994546129839399,0.0994099481563872,0.0921698332681734,0.0904105950828492,0.0,0.0941546777503083,0.0940198635454114,0.0948957314018376,0.0965854188549655,0.0075650973451983,0.188852632891793,0.1937833002500993,0.1937864092854036,0.2025511705281025,0.1542197088573161,0.1038105414828216,0.1443950316575358,0.1098203993296016,0.1440152630952992,0.1348838466067179,0.2188695564985795
2013-12-26,-0.0159138450092846,0.1394485063815297,0.1308967419226012,0.1280161917263171,0.1274952579007341,0.0,0.1041440766279489,0.108666925895016,0.1091528487224028,0.1089355552240328,0.0,0.1412441624207549,0.1413768030819052,0.1437718952531604,0.1437467227869915,0.004734304621132,0.0923351987064119,0.0913969671815027,0.0916248131867294,0.092467027467389,0.0,0.0994693002336459,0.0994546129839399,0.0994099481563872,0.0921698332681734,0.0028261028033413,0.093176696140439,0.0941546777503083,0.0940198635454114,0.0948957314018376,0.0102193279861486,0.189137331019982,0.188852632891793,0.1937833002500993,0.1937864092854036,0.1461116640168439,0.1047786870374495,0.1462288026069116,0.1108313400785419,0.1438928075686361,0.1351228376644291,0.2139282143650822
2013-12-27,0.0134882228943428,0.1452674233406243,0.1394485063815297,0.1308967419226012,0.1280161917263171,0.0084343058425809,0.1075542129928533,0.1041440766279489,0.108666925895016,0.1091528487224028,0.0105429458734586,0.1437633013824889,0.1412441624207549,0.1413768030819052,0.1437718952531604,-0.0003366410106074,0.0922775907653205,0.0923351987064119,0.0913969671815027,0.0916248131867294,0.0027438890118861,0.0979239579933744,0.0994693002336459,0.0994546129839399,0.0994099481563872,-0.002544601237363,0.0924277135613763,0.093176696140439,0.0941546777503083,0.0940198635454114,0.0002781780394808,0.187995338243029,0.189137331019982,0.188852632891793,0.1937833002500993,0.139137972579797,0.1000047009520884,0.1427376993605381,0.1148784765364732,0.1474064673944323,0.1397861958692828,0.2368050221367576
2013-12-30,-0.0017728601055541,0.140546671311585,0.1452674233406243,0.1394485063815297,0.1308967419226012,-0.0029075539437503,0.1082390193068741,0.1075542129928533,0.1041440766279489,0.108666925895016,-0.0038899189994653,0.144395405454331,0.1437633013824889,0.1412441624207549,0.1413768030819052,-0.0001792699620146,0.0922994313560182,0.0922775907653205,0.0923351987064119,0.0913969671815027,7.007840381407498e-05,0.0979962912542642,0.0979239579933744,0.0994693002336459,0.0994546129839399,-0.0005750713210475,0.0925407017065833,0.0924277135613763,0.093176696140439,0.0941546777503083,0.0069213873756601,0.1805471373743174,0.187995338243029,0.189137331019982,0.188852632891793,0.1412085282428428,0.0998760374123043,0.1434295945864979,0.1228577666680065,0.1474266208528637,0.1534815375094882,0.2461511821897608
2013-12-31,0.0087571195009407,0.1454008361952199,0.140546671311585,0.1452674233406243,0.1394485063815297,0.002640916210689,0.1083936171949285,0.1082390193068741,0.1075542129928533,0.1041440766279489,0.0,0.1443626649785814,0.144395405454331,0.1437633013824889,0.1412441624207549,0.0039518563491115,0.0926879077357054,0.0922994313560182,0.0922775907653205,0.0923351987064119,0.0026431731601837,0.0973437585476267,0.0979962912542642,0.0979239579933744,0.0994693002336459,0.0053751690392209,0.0932404504679572,0.0925407017065833,0.0924277135613763,0.093176696140439,0.0,0.1795008857864997,0.1805471373743174,0.187995338243029,0.189137331019982,0.1366735138823397,0.0993354408697359,0.1449610912098853,0.1227124636875223,0.1466045314262415,0.1527585549833446,0.2459157441074372
2014-01-02,-0.0031197635301179,0.1448432089341352,0.1454008361952199,0.140546671311585,0.1452674233406243,-0.0046335859709123,0.1053709716369048,0.1083936171949285,0.1082390193068741,0.1075542129928533,-0.016053374544656,0.1551209732402269,0.1443626649785814,0.144395405454331,0.1437633013824889,-0.0089014130166291,0.0979237873353612,0.0926879077357054,0.0922994313560182,0.0922775907653205,0.0014432038576849,0.0939862942742412,0.0973437585476267,0.0979962912542642,0.0979239579933744,-0.0080580702209055,0.0971766737616061,0.0932404504679572,0.0925407017065833,0.0924277135613763,0.0,0.1794422908173999,0.1795008857864997,0.1805471373743174,0.187995338243029,0.1367243842649848,0.1004394719379235,0.141504055600366,0.14084738659164,0.1462137869845329,0.1743096786765111,0.2512602644913913
2014-01-03,-0.012523391122633,0.145329824508974,0.1448432089341352,0.1454008361952199,0.140546671311585,0.0019035879929677,0.0987005222955285,0.1053709716369048,0.1083936171949285,0.1082390193068741,0.0037281696047459,0.1397727195493051,0.1551209732402269,0.1443626649785814,0.144395405454331,-0.0003330205201606,0.097003716936937,0.0979237873353612,0.0926879077357054,0.0922994313560182,-0.0226526897491051,0.1180185176501734,0.0939862942742412,0.0973437585476267,0.0979962912542642,-0.0026972088779859,0.0974726491833179,0.0971766737616061,0.0932404504679572,0.0925407017065833,0.0,0.1789024298175107,0.1794422908173999,0.1795008857864997,0.1805471373743174,0.1312606003067198,0.0996281134913248,0.141556875606289,0.1446879653283175,0.1585000782156755,0.1776489351620769,0.2809715510120359
