Horizon,Index,Model,Date,Actual,Predicted,SquaredError,AbsoluteError,QLIKE_Loss
22day,^GSPC,HistoricalVolatility,2023-02-07,0.1499223828043653,0.1539803503115701,1.6467100289529953e-05,0.004057967507204802,-0.8972840810706139
22day,^GSPC,HistoricalVolatility,2023-02-08,0.1526577083771639,0.1609025902024655,6.797807631318887e-05,0.008244881825301614,-0.8781975756236869
22day,^GSPC,HistoricalVolatility,2023-02-09,0.1512418554637726,0.1645904647742707,0.0001781853705243161,0.013348609310498083,-0.8853968822210704
22day,^GSPC,HistoricalVolatility,2023-02-10,0.1636774853752624,0.1599954693410011,1.3557242076557299e-05,0.0036820160342612984,-0.809596528896364
22day,^GSPC,HistoricalVolatility,2023-02-13,0.1574236796113396,0.1634579349631535,3.6412237650894694e-05,0.0060342553518139,-0.8481158585810388
22day,^GSPC,HistoricalVolatility,2023-02-14,0.1715444858148504,0.1633871924618364,6.654143484712666e-05,0.008157293353014017,-0.7617063319053856
22day,^GSPC,HistoricalVolatility,2023-02-15,0.1733429762169325,0.1633445143743752,9.996923921707463e-05,0.009998461842557316,-0.750682841242339
22day,^GSPC,HistoricalVolatility,2023-02-16,0.172686319287265,0.171289523127045,1.9510395132052853e-06,0.0013967961602199819,-0.7562454445715747
22day,^GSPC,HistoricalVolatility,2023-02-17,0.1793914240855085,0.1613764751935428,0.00032453838358013616,0.0180149488919657,-0.7123822336981851
22day,^GSPC,HistoricalVolatility,2023-02-20,0.1870727336742521,0.1580850912365478,0.0008402834140961951,0.028987642437704297,-0.6612545002851327
22day,^GSPC,HistoricalVolatility,2023-02-21,0.1754674762145111,0.1636676686245836,0.00013923545915931043,0.011799807589927491,-0.7378211752479267
22day,^GSPC,HistoricalVolatility,2023-02-22,0.1766535063388555,0.1585423106622825,0.0003280154088351161,0.01811119567657299,-0.7274980528356612
22day,^GSPC,HistoricalVolatility,2023-02-23,0.1757054734411295,0.159674692996603,0.00025698592166061306,0.016030780444526493,-0.7342202014045254
22day,^GSPC,HistoricalVolatility,2023-02-24,0.1720373245571899,0.1636155273310205,7.092666851871455e-05,0.008421797226169397,-0.7587628561543618
22day,^GSPC,HistoricalVolatility,2023-02-27,0.1783578299509251,0.1590959210055993,0.0003710211362180225,0.019261908945325812,-0.7171769398248293
22day,^GSPC,HistoricalVolatility,2023-02-28,0.1787181278475197,0.1587888671205872,0.00039717543312205373,0.01992926072693249,-0.7146719170594138
22day,^GSPC,HistoricalVolatility,2023-03-01,0.1830830710925455,0.153711590666856,0.0008626838623966625,0.029371480425689517,-0.6815954658443695
22day,^GSPC,HistoricalVolatility,2023-03-02,0.1820858356016401,0.1470468783855972,0.001227728522787684,0.03503895721604289,-0.6787195782793283
22day,^GSPC,HistoricalVolatility,2023-03-03,0.1762470874120546,0.1534023738741727,0.0005218809366278856,0.022844713537881922,-0.7257707063732994
22day,^GSPC,HistoricalVolatility,2023-03-06,0.1765599736010905,0.1435404036185195,0.0010902920018339036,0.033019569982570995,-0.7111019608799964
22day,^GSPC,HistoricalVolatility,2023-03-07,0.1674890634990808,0.1482474338245897,0.0003702403125302559,0.019241629674491084,-0.7790785358693564
22day,^GSPC,HistoricalVolatility,2023-03-08,0.1675492343686683,0.1477163877692282,0.00039334180423692257,0.019832846599440096,-0.7781981342084949
22day,^GSPC,HistoricalVolatility,2023-03-09,0.152023110474716,0.1499223828043653,4.4130567449771465e-06,0.002100727670350716,-0.8836254651099329
22day,^GSPC,HistoricalVolatility,2023-03-10,0.1403179354064394,0.1526577083771639,0.00015226999696902295,0.0123397729707245,-0.9603900144184154
22day,^GSPC,HistoricalVolatility,2023-03-13,0.1415707285239858,0.1512418554637726,9.353069628547011e-05,0.009671126939786806,-0.9528198101430598
22day,^GSPC,HistoricalVolatility,2023-03-14,0.1382766946115369,0.1636774853752624,0.0006452001714225615,0.025400790763725478,-0.9650453959351257
22day,^GSPC,HistoricalVolatility,2023-03-15,0.1351547384792957,0.1574236796113396,0.0004959057391424362,0.02226894113204389,-0.9902731616512468
22day,^GSPC,HistoricalVolatility,2023-03-16,0.1248763987621617,0.1715444858148504,0.002177910349157332,0.04666808705268871,-1.0349592123390423
22day,^GSPC,HistoricalVolatility,2023-03-17,0.1159241218814468,0.1733429762169325,0.0032969248331997268,0.057418854335485714,-1.083727318983832
22day,^GSPC,HistoricalVolatility,2023-03-20,0.1141315677934504,0.172686319287265,0.003428658922502382,0.05855475149381459,-1.0953601023197022
22day,^GSPC,HistoricalVolatility,2023-03-21,0.1108782850619955,0.1793914240855085,0.004694050218855221,0.06851313902351301,-1.100104946161471
22day,^GSPC,HistoricalVolatility,2023-03-22,0.0907404388916976,0.1870727336742521,0.009279911018072975,0.09633229478255449,-1.191203460837007
22day,^GSPC,HistoricalVolatility,2023-03-23,0.0908109127481368,0.1754674762145111,0.007166733737936258,0.08465656346637429,-1.2227645653567836
22day,^GSPC,HistoricalVolatility,2023-03-24,0.1084309068795137,0.1766535063388555,0.004654323076989782,0.06822259945934178,-1.1197594821753605
22day,^GSPC,HistoricalVolatility,2023-03-27,0.1097089262383549,0.1757054734411295,0.004355544242688055,0.06599654720277459,-1.1145550753284115
22day,^GSPC,HistoricalVolatility,2023-03-28,0.1258016218039046,0.1720373245571899,0.0021377402090901523,0.046235702753285285,-1.0287977273128308
22day,^GSPC,HistoricalVolatility,2023-03-29,0.1203361158629851,0.1783578299509251,0.0033665193057026573,0.05802171408794002,-1.0492741860273198
22day,^GSPC,HistoricalVolatility,2023-03-30,0.1195914221826245,0.1787181278475197,0.0034959673227831496,0.059126705664895196,-1.0527831822798692
22day,^GSPC,HistoricalVolatility,2023-03-31,0.1179222966098762,0.1830830710925455,0.004245926531181288,0.06516077448266931,-1.053723533530562
22day,^GSPC,HistoricalVolatility,2023-04-03,0.1195847141582524,0.1820858356016401,0.003906390181681097,0.0625011214433877,-1.0465279486720351
22day,^GSPC,HistoricalVolatility,2023-04-04,0.1204608327506403,0.1762470874120546,0.003112106209148169,0.055786254661414306,-1.052391350336362
22day,^GSPC,HistoricalVolatility,2023-04-05,0.1357955508920129,0.1765599736010905,0.0016617381588043612,0.0407644227090776,-0.964976116506966
22day,^GSPC,HistoricalVolatility,2023-04-06,0.1353601137639641,0.1674890634990808,0.0010322694110816559,0.03212894973511671,-0.9786643725581594
22day,^GSPC,HistoricalVolatility,2023-04-07,0.1363960860687171,0.1675492343686683,0.0009705186489987537,0.031153148299951222,-0.9724123265723298
22day,^GSPC,HistoricalVolatility,2023-04-10,0.137158782296055,0.152023110474716,0.0002209482522029358,0.014864328178661013,-0.9814994936172077
22day,^GSPC,HistoricalVolatility,2023-04-11,0.1373248710789737,0.1403179354064394,8.958434068347602e-06,0.002993064327465683,-0.9851750537734119
22day,^GSPC,HistoricalVolatility,2023-04-12,0.1366161394947971,0.1415707285239858,2.4547952448157185e-05,0.004954589029188716,-0.9899531086890793
22day,^GSPC,HistoricalVolatility,2023-04-13,0.1292894600657851,0.1382766946115369,8.077038478035484e-05,0.008987234545751815,-1.0434931395291502
22day,^GSPC,HistoricalVolatility,2023-04-14,0.130896751829138,0.1351547384792957,1.81304503129214e-05,0.004257986650157725,-1.0328394769985616
22day,^GSPC,HistoricalVolatility,2023-04-17,0.1367585359173338,0.1248763987621617,0.0001411851833743216,0.011882137155172112,-0.9852796571035136
22day,^GSPC,HistoricalVolatility,2023-04-18,0.1403497745687803,0.1159241218814468,0.000596612509202243,0.024425652687333516,-0.9441156262472634
22day,^GSPC,HistoricalVolatility,2023-04-19,0.1404900458678661,0.1141315677934504,0.0006947693663994525,0.026358478074415687,-0.9394552107444918
22day,^GSPC,HistoricalVolatility,2023-04-20,0.1386706738550505,0.1108782850619955,0.000772416874824329,0.027792388793054998,-0.9486654763819289
22day,^GSPC,HistoricalVolatility,2023-04-21,0.1444572029285852,0.0907404388916976,0.00288549073859466,0.05371676403688759,-0.8077695338265425
22day,^GSPC,HistoricalVolatility,2023-04-24,0.1466153855637507,0.0908109127481368,0.0031141391862285913,0.055804472815613904,-0.7844629660172722
22day,^GSPC,HistoricalVolatility,2023-04-25,0.1384593648918184,0.1084309068795137,0.0009017082905967459,0.030028458012304693,-0.9447057762438118
22day,^GSPC,HistoricalVolatility,2023-04-26,0.1431807245099341,0.1097089262383549,0.0011203612795332924,0.0334717982715792,-0.9048281470371584
22day,^GSPC,HistoricalVolatility,2023-04-27,0.1286668029741591,0.1258016218039046,8.209263138380943e-06,0.0028651811702544994,-1.0502736515163813
22day,^GSPC,HistoricalVolatility,2023-04-28,0.1259292547835496,0.1203361158629851,3.1283202984733546e-05,0.005593138920564511,-1.0709871819932324
22day,^GSPC,HistoricalVolatility,2023-05-01,0.1278391458548604,0.1195914221826245,6.802494577356028e-05,0.00824772367223589,-1.0547083143579277
22day,^GSPC,HistoricalVolatility,2023-05-02,0.1246945942700796,0.1179222966098762,4.5864015598396476e-05,0.006772297660203402,-1.080299203721084
22day,^GSPC,HistoricalVolatility,2023-05-03,0.1289775233313714,0.1195847141582524,8.822486416262857e-05,0.009392809173119007,-1.045185021207621
22day,^GSPC,HistoricalVolatility,2023-05-04,0.1256064509674446,0.1204608327506403,2.6477386833108278e-05,0.005145618216804301,-1.073714508016919
22day,^GSPC,HistoricalVolatility,2023-05-05,0.1121207372912065,0.1357955508920129,0.0005604967990329275,0.023674813600806394,-1.17094642649584
22day,^GSPC,HistoricalVolatility,2023-05-08,0.1135653066723808,0.1353601137639641,0.00047501361615932955,0.021794807091583296,-1.1608300531163322
22day,^GSPC,HistoricalVolatility,2023-05-09,0.1125898269330496,0.1363960860687171,0.0005667379740345517,0.023806259135667487,-1.1667299283797345
22day,^GSPC,HistoricalVolatility,2023-05-10,0.1122355713355163,0.137158782296055,0.000621166444583516,0.02492321096053869,-1.168326675590245
22day,^GSPC,HistoricalVolatility,2023-05-11,0.1143319193843482,0.1373248710789737,0.000528675827631382,0.022992951694625507,-1.1528405611520953
22day,^GSPC,HistoricalVolatility,2023-05-12,0.1145390782856246,0.1366161394947971,0.00048739663163354887,0.022077061209172494,-1.1521794045982048
22day,^GSPC,HistoricalVolatility,2023-05-15,0.1146927262864854,0.1292894600657851,0.00021306463702374875,0.014596733779299695,-1.1586011540544614
22day,^GSPC,HistoricalVolatility,2023-05-16,0.1145131784762514,0.130896751829138,0.0002684214758094152,0.01638357335288658,-1.1585105145339125
22day,^GSPC,HistoricalVolatility,2023-05-17,0.1127833976826941,0.1367585359173338,0.0005748072533700826,0.023975138234639704,-1.1648484146604923
22day,^GSPC,HistoricalVolatility,2023-05-18,0.110507845966898,0.1403497745687803,0.0008905407026798416,0.02984192860188231,-1.1762429940986414
22day,^GSPC,HistoricalVolatility,2023-05-19,0.1123753065319469,0.1404900458678661,0.0007904385679266821,0.028114739335919195,-1.1627377249591722
22day,^GSPC,HistoricalVolatility,2023-05-22,0.1149552260852746,0.1386706738550505,0.0005624224629209685,0.023715447769775896,-1.146673331405192
22day,^GSPC,HistoricalVolatility,2023-05-23,0.1051999445972111,0.1444572029285852,0.0015411323316962399,0.039257258331374084,-1.2065290042747612
22day,^GSPC,HistoricalVolatility,2023-05-24,0.1055913488644577,0.1466153855637507,0.0016829715871049388,0.041024036699293,-1.1997497197596285
22day,^GSPC,HistoricalVolatility,2023-05-25,0.105730445885627,0.1384593648918184,0.001071182139313837,0.032728919006191404,-1.2135576275240885
22day,^GSPC,HistoricalVolatility,2023-05-26,0.1038723863105976,0.1431807245099341,0.0015451454519934175,0.039308338199336504,-1.2181841614166515
22day,^GSPC,HistoricalVolatility,2023-05-29,0.1039542213417459,0.1286668029741591,0.000610711690938687,0.024712581632413216,-1.2425956319539981
22day,^GSPC,HistoricalVolatility,2023-05-30,0.1041199487476026,0.1259292547835496,0.0004756458297695947,0.02180930603594701,-1.2452219694128157
22day,^GSPC,HistoricalVolatility,2023-05-31,0.1053772966024871,0.1278391458548604,0.0005045346718363427,0.022461849252373295,-1.2326864781053155
22day,^GSPC,HistoricalVolatility,2023-06-01,0.1025527764059011,0.1246945942700796,0.0004902600983304542,0.0221418178641785,-1.259456163248905
22day,^GSPC,HistoricalVolatility,2023-06-02,0.0935746328827084,0.1289775233313714,0.001253364652120035,0.035402890448663016,-1.322605965087944
22day,^GSPC,HistoricalVolatility,2023-06-05,0.0935574531297616,0.1256064509674446,0.0010271382623998097,0.032048997837683,-1.329755740276581
22day,^GSPC,HistoricalVolatility,2023-06-06,0.0991671222533518,0.1121207372912065,0.0001677961425489356,0.012953615037854707,-1.3037117083027934
22day,^GSPC,HistoricalVolatility,2023-06-07,0.0986251298910746,0.1135653066723808,0.00022320888225668087,0.0149401767813062,-1.3069330360466864
22day,^GSPC,HistoricalVolatility,2023-06-08,0.0972436158070673,0.1125898269330496,0.00023550619592322314,0.015346211125982306,-1.320305848011984
22day,^GSPC,HistoricalVolatility,2023-06-09,0.0990148201028137,0.1122355713355163,0.00017478826315700722,0.013220751232702596,-1.3049499634445012
22day,^GSPC,HistoricalVolatility,2023-06-12,0.0974149763314042,0.1143319193843482,0.00028618296225655027,0.016916943052944,-1.3166129183567432
22day,^GSPC,HistoricalVolatility,2023-06-13,0.0985850330669101,0.1145390782856246,0.0002545315588407867,0.01595404521871449,-1.3061283199260207
22day,^GSPC,HistoricalVolatility,2023-06-14,0.0989222858958529,0.1146927262864854,0.00024870679011449283,0.015770440390632495,-1.3030003331596263
22day,^GSPC,HistoricalVolatility,2023-06-15,0.0918553894576958,0.1145131784762514,0.0005133754032093793,0.022657789018555613,-1.364927213917852
22day,^GSPC,HistoricalVolatility,2023-06-16,0.0925242689405686,0.1127833976826941,0.00041043229739001557,0.0202591287421255,-1.3619147779774328
22day,^GSPC,HistoricalVolatility,2023-06-19,0.0924171527839731,0.110507845966898,0.00032727317983872556,0.018090693182924902,-1.366373812957422
22day,^GSPC,HistoricalVolatility,2023-06-20,0.0943245404766007,0.1123753065319469,0.00032583015518483844,0.018050766055346196,-1.3465403515812975
22day,^GSPC,HistoricalVolatility,2023-06-21,0.0913780219605162,0.1149552260852746,0.0005558845543405246,0.023577204124758402,-1.3683115840436324
22day,^GSPC,HistoricalVolatility,2023-06-22,0.0914674320310763,0.1051999445972111,0.0001885819013790504,0.013732512566134808,-1.3824297657609093
22day,^GSPC,HistoricalVolatility,2023-06-23,0.0851398081304913,0.1055913488644577,0.00041826551839308716,0.020451540733966406,-1.4418645954529985
22day,^GSPC,HistoricalVolatility,2023-06-26,0.0822391129263943,0.105730445885627,0.0005518427242015324,0.023491332959232697,-1.4690437347311889
22day,^GSPC,HistoricalVolatility,2023-06-27,0.081070299289206,0.1038723863105976,0.0005199351725311151,0.022802087021391595,-1.484112388033217
22day,^GSPC,HistoricalVolatility,2023-06-28,0.0853079471954089,0.1039542213417459,0.0003476835395403552,0.01864627414633699,-1.443174708718624
22day,^GSPC,HistoricalVolatility,2023-06-29,0.0849068970719301,0.1041199487476026,0.0003691413546920618,0.0192130516756725,-1.4467397465467804
22day,^GSPC,HistoricalVolatility,2023-06-30,0.0780040479981695,0.1053772966024871,0.0007492947391537754,0.0273732486043176,-1.509972263151325
22day,^GSPC,HistoricalVolatility,2023-07-03,0.0934649357248024,0.1025527764059011,8.258884824503258e-05,0.009087840681098705,-1.3659939536851007
22day,^GSPC,HistoricalVolatility,2023-07-04,0.094053821795054,0.0935746328827084,2.2962201371496604e-07,0.00047918891234560723,-1.3638750209243196
22day,^GSPC,HistoricalVolatility,2023-07-05,0.0957603029492741,0.0935574531297616,4.85254732732622e-06,0.0022028498195124924,-1.3456341363069277
22day,^GSPC,HistoricalVolatility,2023-07-06,0.0953602735660943,0.0991671222533518,1.4492096927674064e-05,0.0038068486872574886,-1.3493369622860056
22day,^GSPC,HistoricalVolatility,2023-07-07,0.0961440164942175,0.0986251298910746,6.155923688063757e-06,0.002481113396857096,-1.341586192979059
22day,^GSPC,HistoricalVolatility,2023-07-10,0.0997867436047301,0.0972436158070673,6.4674989952452586e-06,0.002543127797662803,-1.3043838146797793
22day,^GSPC,HistoricalVolatility,2023-07-11,0.09739605431244,0.0990148201028137,2.6204026840842064e-06,0.0016187657903737052,-1.3288344642715364
22day,^GSPC,HistoricalVolatility,2023-07-12,0.0941685552532382,0.0974149763314042,1.05392498167605e-05,0.003246421078166001,-1.3621010067472943
22day,^GSPC,HistoricalVolatility,2023-07-13,0.0916474292799282,0.0985850330669101,4.813034630514575e-05,0.006937603786981911,-1.3872075985681376
22day,^GSPC,HistoricalVolatility,2023-07-14,0.0994636961981655,0.0989222858958529,2.9312511545021844e-07,0.0005414103023125977,-1.3079476408088389
22day,^GSPC,HistoricalVolatility,2023-07-17,0.1007266106405819,0.0918553894576958,7.869856527568719e-05,0.008871221182886108,-1.290961668423265
22day,^GSPC,HistoricalVolatility,2023-07-18,0.0985501380608228,0.0925242689405686,3.631109865443311e-05,0.006025869120254199,-1.3151568582082511
22day,^GSPC,HistoricalVolatility,2023-07-19,0.097618638835952,0.0924171527839731,2.705545714893103e-05,0.005201486051978899,-1.3251599903862263
22day,^GSPC,HistoricalVolatility,2023-07-20,0.1004644232308539,0.0943245404766007,3.769816023597587e-05,0.006139882754253201,-1.295920721145901
22day,^GSPC,HistoricalVolatility,2023-07-21,0.1003840243937836,0.0913780219605162,8.110807982801846e-05,0.009006002433267407,-1.294192646750675
22day,^GSPC,HistoricalVolatility,2023-07-24,0.1075037344338831,0.0914674320310763,0.00025716299475426726,0.016036302402806804,-1.216449765329316
22day,^GSPC,HistoricalVolatility,2023-07-25,0.1142290028771699,0.0851398081304913,0.0008461812510101943,0.029089194746678607,-1.1217967208392488
22day,^GSPC,HistoricalVolatility,2023-07-26,0.1178127502783912,0.0822391129263943,0.0012654836744513897,0.03557363735199691,-1.065560777989557
22day,^GSPC,HistoricalVolatility,2023-07-27,0.1194089816682757,0.081070299289206,0.0014698545665631888,0.03833868237906969,-1.0395319739448727
22day,^GSPC,HistoricalVolatility,2023-07-28,0.125272691631445,0.0853079471954089,0.0015971807978376778,0.03996474443603609,-0.9930114436027742
22day,^GSPC,HistoricalVolatility,2023-07-31,0.1260474249992064,0.0849068970719301,0.0016925430381350018,0.04114052792727631,-0.9816630133096382
22day,^GSPC,HistoricalVolatility,2023-08-01,0.1259028479455892,0.0780040479981695,0.0022942950364029336,0.047898799947419704,-0.9369392452953929
22day,^GSPC,HistoricalVolatility,2023-08-02,0.1169857534241818,0.0934649357248024,0.0005532288652474394,0.0235208176993794,-1.1185150094249379
22day,^GSPC,HistoricalVolatility,2023-08-03,0.1166299451553354,0.094053821795054,0.0005096813459786432,0.02257612336028139,-1.1238540000389736
22day,^GSPC,HistoricalVolatility,2023-08-04,0.1160656563956733,0.0957603029492741,0.0004123073785831962,0.020305353446399207,-1.1338635160118873
22day,^GSPC,HistoricalVolatility,2023-08-07,0.1141221049667679,0.0953602735660943,0.00035200631750730184,0.018761831400673598,-1.1533463782750593
22day,^GSPC,HistoricalVolatility,2023-08-08,0.1137805439289121,0.0961440164942175,0.00031104709995473525,0.0176365274346946,-1.1584694018628368
22day,^GSPC,HistoricalVolatility,2023-08-09,0.1114996927471576,0.0997867436047301,0.00013719317761309312,0.0117129491424275,-1.1873401227204796
22day,^GSPC,HistoricalVolatility,2023-08-10,0.1138581607404636,0.09739605431244,0.0002710009480475757,0.016462106428023593,-1.1599472657691599
22day,^GSPC,HistoricalVolatility,2023-08-11,0.1155456418218318,0.0941685552532382,0.00045697983016114517,0.021377086568593606,-1.1356602056243996
22day,^GSPC,HistoricalVolatility,2023-08-14,0.1138479400209695,0.0916474292799282,0.0004928626771630903,0.022200510741041304,-1.1475681278105896
22day,^GSPC,HistoricalVolatility,2023-08-15,0.1098970438895256,0.0994636961981655,0.0001088547440488092,0.010433347691360104,-1.2030665253707657
22day,^GSPC,HistoricalVolatility,2023-08-16,0.1150987497783013,0.1007266106405819,0.00020655838339396566,0.014372139137719397,-1.1526606278821994
22day,^GSPC,HistoricalVolatility,2023-08-17,0.1113533084365124,0.0985501380608228,0.0001639211716689356,0.012803170375689593,-1.1872745482732807
