Horizon,Index,Model,Date,Actual,Predicted,SquaredError,AbsoluteError,QLIKE_Loss
1day,^GSPC,HistoricalVolatility,2023-01-31,0.1606454101718275,0.158896800513642,3.057635736699675e-06,0.0017486096581855182,-0.8284956532118777
1day,^GSPC,HistoricalVolatility,2023-02-01,0.1629531732520683,0.1606454101718275,5.325770434522397e-06,0.0023077630802407767,-0.8141901929720654
1day,^GSPC,HistoricalVolatility,2023-02-02,0.169528669561483,0.1629531732520683,4.323715171512637e-05,0.006575496309414702,-0.7739403395879421
1day,^GSPC,HistoricalVolatility,2023-02-03,0.1646256272571626,0.169528669561483,2.4039823837955484e-05,0.0049030423043203986,-0.80365483592128
1day,^GSPC,HistoricalVolatility,2023-02-06,0.1539803503115701,0.1646256272571626,0.00011332192124836323,0.010645276945592502,-0.8687448554650976
1day,^GSPC,HistoricalVolatility,2023-02-07,0.1609025902024655,0.1539803503115701,4.7917405107103694e-05,0.00692223989089541,-0.8259749343133658
1day,^GSPC,HistoricalVolatility,2023-02-08,0.1645904647742707,0.1609025902024655,1.3600418857367344e-05,0.003687874571805194,-0.804036206424523
1day,^GSPC,HistoricalVolatility,2023-02-09,0.1599954693410011,0.1645904647742707,2.1113983031768528e-05,0.004594995433269605,-0.8322126720103895
1day,^GSPC,HistoricalVolatility,2023-02-10,0.1634579349631535,0.1599954693410011,1.1988668184587282e-05,0.003462465622152411,-0.8109687578289282
1day,^GSPC,HistoricalVolatility,2023-02-13,0.1633871924618364,0.1634579349631535,5.004501492601517e-09,7.074250131711146e-05,-0.8116323874553264
1day,^GSPC,HistoricalVolatility,2023-02-14,0.1633445143743752,0.1633871924618364,1.8214191493454433e-09,4.267808746119539e-05,-0.8118936894143932
1day,^GSPC,HistoricalVolatility,2023-02-15,0.171289523127045,0.1633445143743752,6.312316408000003e-05,0.007945008752669819,-0.7632541424442949
1day,^GSPC,HistoricalVolatility,2023-02-16,0.1613764751935428,0.171289523127045,9.826851933191225e-05,0.0099130479335022,-0.8222730911389232
1day,^GSPC,HistoricalVolatility,2023-02-17,0.1580850912365478,0.1613764751935428,1.0833208352364195e-05,0.00329138395699502,-0.844410974711443
1day,^GSPC,HistoricalVolatility,2023-02-20,0.1636676686245836,0.1580850912365478,3.116517029340865e-05,0.005582577388035803,-0.8093080888088395
1day,^GSPC,HistoricalVolatility,2023-02-21,0.1585423106622825,0.1636676686245836,2.6269294241723253e-05,0.005125357962301097,-0.8412329589829969
1day,^GSPC,HistoricalVolatility,2023-02-22,0.159674692996603,0.1585423106622825,1.2822897510811517e-06,0.001132382334320503,-0.8345913156456106
1day,^GSPC,HistoricalVolatility,2023-02-23,0.1636155273310205,0.159674692996603,1.5530175251323804e-05,0.003940834334417498,-0.809936308216556
1day,^GSPC,HistoricalVolatility,2023-02-24,0.1590959210055993,0.1636155273310205,2.0426841336787314e-05,0.004519606325421199,-0.8378592827753393
1day,^GSPC,HistoricalVolatility,2023-02-27,0.1587888671205872,0.1590959210055993,9.428208830101961e-08,0.00030705388501209296,-0.84017797408547
1day,^GSPC,HistoricalVolatility,2023-02-28,0.153711590666856,0.1587888671205872,2.5778736187613383e-05,0.005077276453731211,-0.8721548542081076
1day,^GSPC,HistoricalVolatility,2023-03-01,0.1470468783855972,0.153711590666856,4.4418389791961655e-05,0.006664712281258783,-0.9160357741556059
1day,^GSPC,HistoricalVolatility,2023-03-02,0.1534023738741727,0.1470468783855972,4.0392322905303206e-05,0.006355495488575474,-0.8737829624353082
1day,^GSPC,HistoricalVolatility,2023-03-03,0.1435404036185195,0.1534023738741727,9.725845732338826e-05,0.00986197025565319,-0.9389791657180198
1day,^GSPC,HistoricalVolatility,2023-03-06,0.1482474338245897,0.1435404036185195,2.2156133360857435e-05,0.004707030206070217,-0.9083463538367398
1day,^GSPC,HistoricalVolatility,2023-03-07,0.1477163877692282,0.1482474338245897,2.8200991291500974e-07,0.0005310460553615004,-0.9124547112252694
1day,^GSPC,HistoricalVolatility,2023-03-08,0.1499223828043653,0.1477163877692282,4.866414095049429e-06,0.002205995035137076,-0.8975271526775952
1day,^GSPC,HistoricalVolatility,2023-03-09,0.1526577083771639,0.1499223828043653,7.482005989205973e-06,0.002735325572798597,-0.8793926221509467
1day,^GSPC,HistoricalVolatility,2023-03-10,0.1512418554637726,0.1526577083771639,2.00463947235856e-06,0.0014158529133912745,-0.8888317539580656
1day,^GSPC,HistoricalVolatility,2023-03-13,0.1636774853752624,0.1512418554637726,0.00015464489129553922,0.012435629911489776,-0.8066515633737528
1day,^GSPC,HistoricalVolatility,2023-03-14,0.1574236796113396,0.1636774853752624,3.911008653287388e-05,0.006253805763922787,-0.8480654401647612
1day,^GSPC,HistoricalVolatility,2023-03-15,0.1715444858148504,0.1574236796113396,0.00019939716783710923,0.014120806203510805,-0.7591151336760611
1day,^GSPC,HistoricalVolatility,2023-03-16,0.1733429762169325,0.1715444858148504,3.2345677263814464e-06,0.0017984904020821035,-0.7524285485024838
1day,^GSPC,HistoricalVolatility,2023-03-17,0.172686319287265,0.1733429762169325,4.3119832328036785e-07,0.0006566569296675151,-0.7562713202199574
1day,^GSPC,HistoricalVolatility,2023-03-20,0.1793914240855085,0.172686319287265,4.495843035542823e-05,0.006705104798243516,-0.7174502796921329
1day,^GSPC,HistoricalVolatility,2023-03-21,0.1870727336742521,0.1793914240855085,5.900251699812405e-05,0.007681309588743579,-0.6753664225632756
1day,^GSPC,HistoricalVolatility,2023-03-22,0.1754674762145111,0.1870727336742521,0.00013468200070687418,0.011605257459741003,-0.7382938590008151
1day,^GSPC,HistoricalVolatility,2023-03-23,0.1766535063388555,0.1754674762145111,1.406667455852394e-06,0.0011860301243444005,-0.7335423149280198
1day,^GSPC,HistoricalVolatility,2023-03-24,0.1757054734411295,0.1766535063388555,8.987663751707416e-07,0.0009480328977259922,-0.7389316800225393
1day,^GSPC,HistoricalVolatility,2023-03-27,0.1720373245571899,0.1757054734411295,1.345531623474732e-05,0.003668148883939598,-0.7598228231216055
1day,^GSPC,HistoricalVolatility,2023-03-28,0.1783578299509251,0.1720373245571899,3.9948788432235946e-05,0.006320505393735215,-0.7233046706037944
1day,^GSPC,HistoricalVolatility,2023-03-29,0.1787181278475197,0.1783578299509251,1.2981457429048282e-07,0.0003602978965945858,-0.7219433814273852
1day,^GSPC,HistoricalVolatility,2023-03-30,0.1830830710925455,0.1787181278475197,1.9052729532296494e-05,0.004364943245025815,-0.6975218012738453
1day,^GSPC,HistoricalVolatility,2023-03-31,0.1820858356016401,0.1830830710925455,9.944786243213594e-07,0.0009972354909054126,-0.7032621904425913
1day,^GSPC,HistoricalVolatility,2023-04-03,0.1762470874120546,0.1820858356016401,3.409098042138785e-05,0.005838748189585491,-0.7353429898498354
1day,^GSPC,HistoricalVolatility,2023-04-04,0.1765599736010905,0.1762470874120546,9.7897767289398e-08,0.0003128861890358825,-0.7340930926222136
1day,^GSPC,HistoricalVolatility,2023-04-05,0.1674890634990808,0.1765599736010905,8.228141007874152e-05,0.009070910102009694,-0.7854704677426859
1day,^GSPC,HistoricalVolatility,2023-04-06,0.1675492343686683,0.1674890634990808,3.620533546917303e-09,6.017086958751139e-05,-0.7864779698627926
1day,^GSPC,HistoricalVolatility,2023-04-07,0.152023110474716,0.1675492343686683,0.00024106052317035665,0.015526123893952304,-0.8791440734234441
1day,^GSPC,HistoricalVolatility,2023-04-10,0.1403179354064394,0.152023110474716,0.00013701112337900456,0.011705175068276619,-0.9607187511332561
1day,^GSPC,HistoricalVolatility,2023-04-11,0.1415707285239858,0.1403179354064394,1.5694905953716758e-06,0.001252793117546419,-0.9549162174192871
1day,^GSPC,HistoricalVolatility,2023-04-12,0.1382766946115369,0.1415707285239858,1.085065941636338e-05,0.003294033912448896,-0.9782235998135317
1day,^GSPC,HistoricalVolatility,2023-04-13,0.1351547384792957,0.1382766946115369,9.74661009163843e-06,0.0031219561322411993,-1.0010761694823316
1day,^GSPC,HistoricalVolatility,2023-04-14,0.1248763987621617,0.1351547384792957,0.00010564426734081457,0.010278339717134016,-1.0773836279082136
1day,^GSPC,HistoricalVolatility,2023-04-17,0.1159241218814468,0.1248763987621617,8.014326134898248e-05,0.008952276880714899,-1.1521199427171949
1day,^GSPC,HistoricalVolatility,2023-04-18,0.1141315677934504,0.1159241218814468,3.2132501583925685e-06,0.0017925540879963897,-1.1702825908945584
1day,^GSPC,HistoricalVolatility,2023-04-19,0.1108782850619955,0.1141315677934504,1.05838485307827e-05,0.0032532827314549068,-1.198908063082948
1day,^GSPC,HistoricalVolatility,2023-04-20,0.0907404388916976,0.1108782850619955,0.00040553284837858186,0.0201378461702979,-1.3809434011041017
1day,^GSPC,HistoricalVolatility,2023-04-21,0.0908109127481368,0.0907404388916976,4.966564441412801e-09,7.047385643919879e-05,-1.3989755147065492
1day,^GSPC,HistoricalVolatility,2023-04-24,0.1084309068795137,0.0908109127481368,0.0003104641931897567,0.01761999413137691,-1.2049463366683444
1day,^GSPC,HistoricalVolatility,2023-04-25,0.1097089262383549,0.1084309068795137,1.6333334815728671e-06,0.001278019358841198,-1.209855625865658
1day,^GSPC,HistoricalVolatility,2023-04-26,0.1258016218039046,0.1097089262383549,0.00025897485056546325,0.01609269556554971,-1.0632391651914284
1day,^GSPC,HistoricalVolatility,2023-04-27,0.1203361158629851,0.1258016218039046,2.987175519022655e-05,0.005465505940919518,-1.1164944759518534
1day,^GSPC,HistoricalVolatility,2023-04-28,0.1195914221826245,0.1203361158629851,5.545686775690034e-07,0.0007446936803605919,-1.1236549331124506
1day,^GSPC,HistoricalVolatility,2023-05-01,0.1179222966098762,0.1195914221826245,2.7859801776023426e-06,0.0016691255727483006,-1.1376310613576286
1day,^GSPC,HistoricalVolatility,2023-05-02,0.1195847141582524,0.1179222966098762,2.7636321051491515e-06,0.001662417548376205,-1.123631807127989
1day,^GSPC,HistoricalVolatility,2023-05-03,0.1204608327506403,0.1195847141582524,7.675837879277514e-07,0.0008761185923878978,-1.116403911018743
1day,^GSPC,HistoricalVolatility,2023-05-04,0.1357955508920129,0.1204608327506403,0.00023515358047534167,0.015334718141372591,-0.9891301689258867
1day,^GSPC,HistoricalVolatility,2023-05-05,0.1353601137639641,0.1357955508920129,1.8960549248339098e-07,0.0004354371280488045,-0.9998113906268227
1day,^GSPC,HistoricalVolatility,2023-05-08,0.1363960860687171,0.1353601137639641,1.073238616215236e-06,0.0010359723047529967,-0.9921630894039071
1day,^GSPC,HistoricalVolatility,2023-05-09,0.137158782296055,0.1363960860687171,5.817055351954743e-07,0.0007626962273379057,-0.9866004534721673
1day,^GSPC,HistoricalVolatility,2023-05-10,0.1373248710789737,0.137158782296055,2.758548381141863e-08,0.00016608878291871076,-0.9854051059797584
1day,^GSPC,HistoricalVolatility,2023-05-11,0.1366161394947971,0.1373248710789737,5.023004584094929e-07,0.000708731584176614,-0.9905668234426783
1day,^GSPC,HistoricalVolatility,2023-05-12,0.1292894600657851,0.1366161394947971,5.368023145550754e-05,0.007326679429011995,-1.0442098642883482
1day,^GSPC,HistoricalVolatility,2023-05-15,0.130896751829138,0.1292894600657851,2.583386812542048e-06,0.0016072917633528916,-1.0332697810685456
1day,^GSPC,HistoricalVolatility,2023-05-16,0.1367585359173338,0.130896751829138,3.436051269662571e-05,0.0058617840881958205,-0.9885646821872116
1day,^GSPC,HistoricalVolatility,2023-05-17,0.1403497745687803,0.1367585359173338,1.2896995051643307e-05,0.0035912386514465044,-0.9632787159124068
1day,^GSPC,HistoricalVolatility,2023-05-18,0.1404900458678661,0.1403497745687803,1.9676037347212707e-08,0.0001402712990857813,-0.9626181415252237
1day,^GSPC,HistoricalVolatility,2023-05-19,0.1386706738550505,0.1404900458678661,3.3101145210166712e-06,0.0018193720128155955,-0.9755688251224183
1day,^GSPC,HistoricalVolatility,2023-05-22,0.1444572029285852,0.1386706738550505,3.348391871886225e-05,0.005786529073534691,-0.9339248387127257
1day,^GSPC,HistoricalVolatility,2023-05-23,0.1466153855637507,0.1444572029285852,4.657752286729953e-06,0.002158182635165512,-0.9198320440199372
1day,^GSPC,HistoricalVolatility,2023-05-24,0.1384593648918184,0.1466153855637507,6.652067320098703e-05,0.008156020671932301,-0.9755712278436545
1day,^GSPC,HistoricalVolatility,2023-05-25,0.1431807245099341,0.1384593648918184,2.2291236643573685e-05,0.004721359618115706,-0.9430791470430613
1day,^GSPC,HistoricalVolatility,2023-05-26,0.1286668029741591,0.1431807245099341,0.00021065391834663313,0.014513921535774993,-1.0450154842191757
1day,^GSPC,HistoricalVolatility,2023-05-29,0.1259292547835496,0.1286668029741591,7.494170095909384e-06,0.0027375481906095067,-1.0718053975357458
1day,^GSPC,HistoricalVolatility,2023-05-30,0.1278391458548604,0.1259292547835496,3.6476839042726674e-06,0.0019098910713107875,-1.0568686185728782
1day,^GSPC,HistoricalVolatility,2023-05-31,0.1246945942700796,0.1278391458548604,9.88820466934737e-06,0.0031445515847807887,-1.0815801988946894
1day,^GSPC,HistoricalVolatility,2023-06-01,0.1289775233313714,0.1246945942700796,1.8343481344057942e-05,0.00428292906129181,-1.0475404256008383
1day,^GSPC,HistoricalVolatility,2023-06-02,0.1256064509674446,0.1289775233313714,1.1364128882831079e-05,0.003371072363926808,-1.0742540254834017
1day,^GSPC,HistoricalVolatility,2023-06-05,0.1121207372912065,0.1256064509674446,0.00018186447335747543,0.013485713676238104,-1.1819664824919132
1day,^GSPC,HistoricalVolatility,2023-06-06,0.1135653066723808,0.1121207372912065,2.0867806970262803e-06,0.0014445693811742932,-1.1752949250485663
1day,^GSPC,HistoricalVolatility,2023-06-07,0.1125898269330496,0.1135653066723808,9.515607218456557e-07,0.0009754797393311948,-1.1839668111390997
1day,^GSPC,HistoricalVolatility,2023-06-08,0.1122355713355163,0.1125898269330496,1.254970283836743e-07,0.0003542555975332984,-1.1871503406554995
1day,^GSPC,HistoricalVolatility,2023-06-09,0.1143319193843482,0.1122355713355163,4.394675141841292e-06,0.0020963480488318947,-1.168477193722096
1day,^GSPC,HistoricalVolatility,2023-06-12,0.1145390782856246,0.1143319193843482,4.2914810378045114e-08,0.0002071589012763997,-1.1668375796199333
1day,^GSPC,HistoricalVolatility,2023-06-13,0.1146927262864854,0.1145390782856246,2.3607708168521554e-08,0.00015364800086080377,-1.165497773036096
1day,^GSPC,HistoricalVolatility,2023-06-14,0.1145131784762514,0.1146927262864854,3.223741615982201e-08,0.00017954781023399313,-1.1670641401228092
1day,^GSPC,HistoricalVolatility,2023-06-15,0.1127833976826941,0.1145131784762514,2.9921415937597345e-06,0.0017297807935573034,-1.1821708840047973
1day,^GSPC,HistoricalVolatility,2023-06-16,0.110507845966898,0.1127833976826941,5.178135611262591e-06,0.0022755517157961036,-1.2024624348504367
1day,^GSPC,HistoricalVolatility,2023-06-19,0.1123753065319469,0.110507845966898,3.487408962012749e-06,0.001867460565048898,-1.1857698606013862
1day,^GSPC,HistoricalVolatility,2023-06-20,0.1149552260852746,0.1123753065319469,6.655984901642615e-06,0.002579919553327703,-1.1629529937767706
1day,^GSPC,HistoricalVolatility,2023-06-21,0.1051999445972111,0.1149552260852746,9.516551691135435e-05,0.009755281488063497,-1.2480741393672008
1day,^GSPC,HistoricalVolatility,2023-06-22,0.1055913488644577,0.1051999445972111,1.5319730041884617e-07,0.0003914042672465978,-1.248171930479161
1day,^GSPC,HistoricalVolatility,2023-06-23,0.105730445885627,0.1055913488644577,1.934798129817081e-08,0.00013909702116929323,-1.2468615201388753
1day,^GSPC,HistoricalVolatility,2023-06-26,0.1038723863105976,0.105730445885627,3.4523853843584136e-06,0.0018580595750293943,-1.2644359398524563
1day,^GSPC,HistoricalVolatility,2023-06-27,0.1039542213417459,0.1038723863105976,6.6969723230423474e-09,8.18350311482946e-05,-1.2638043459698265
1day,^GSPC,HistoricalVolatility,2023-06-28,0.1041199487476026,0.1039542213417459,2.7465573051991318e-08,0.00016572740585669987,-1.2622104216566308
1day,^GSPC,HistoricalVolatility,2023-06-29,0.1053772966024871,0.1041199487476026,1.5809236281826596e-06,0.0012573478548845024,-1.250135735722886
1day,^GSPC,HistoricalVolatility,2023-06-30,0.1025527764059011,0.1053772966024871,7.977914340922184e-06,0.0028245201965859945,-1.2770119462783618
1day,^GSPC,HistoricalVolatility,2023-07-03,0.0935746328827084,0.1025527764059011,8.060706112304713e-05,0.008978143523192705,-1.36492428827232
1day,^GSPC,HistoricalVolatility,2023-07-04,0.0935574531297616,0.0935746328827084,2.951439113128875e-10,1.7179752946794302e-05,-1.3691795425665747
1day,^GSPC,HistoricalVolatility,2023-07-05,0.0991671222533518,0.0935574531297616,3.146838767616114e-05,0.005609669123590191,-1.3092199417119494
1day,^GSPC,HistoricalVolatility,2023-07-06,0.0986251298910746,0.0991671222533518,2.937557207668189e-07,0.0005419923622771994,-1.3164141926140247
1day,^GSPC,HistoricalVolatility,2023-07-07,0.0972436158070673,0.0986251298910746,1.9085811643105334e-06,0.0013815140840073015,-1.3304369117151027
1day,^GSPC,HistoricalVolatility,2023-07-10,0.0990148201028137,0.0972436158070673,3.137164657270543e-06,0.001771204295746412,-1.3123218525191773
1day,^GSPC,HistoricalVolatility,2023-07-11,0.0974149763314042,0.0990148201028137,2.5595000929178023e-06,0.0015998437714095093,-1.3286433613745707
1day,^GSPC,HistoricalVolatility,2023-07-12,0.0985850330669101,0.0974149763314042,1.3690327643027444e-06,0.0011700567355059088,-1.3167642630555738
1day,^GSPC,HistoricalVolatility,2023-07-13,0.0989222858958529,0.0985850330669101,1.1373947062992119e-07,0.0003372528289427995,-1.3134148899833848
1day,^GSPC,HistoricalVolatility,2023-07-14,0.0918553894576958,0.0989222858958529,4.994102526763766e-05,0.007066896438157111,-1.384859599237295
1day,^GSPC,HistoricalVolatility,2023-07-17,0.0925242689405686,0.0918553894576958,4.473997626081956e-07,0.0006688794828728084,-1.3802579171076268
1day,^GSPC,HistoricalVolatility,2023-07-18,0.0924171527839731,0.0925242689405686,1.1473871003792702e-08,0.00010711615659550477,-1.381442010710122
1day,^GSPC,HistoricalVolatility,2023-07-19,0.0943245404766007,0.0924171527839731,3.638127809987257e-06,0.0019073876926276045,-1.3608037887517888
1day,^GSPC,HistoricalVolatility,2023-07-20,0.0913780219605162,0.0943245404766007,8.681971365628826e-06,0.0029465185160845037,-1.3922519751803883
1day,^GSPC,HistoricalVolatility,2023-07-21,0.0914674320310763,0.0913780219605162,7.994160717561619e-09,8.941007056009753e-05,-1.3917718257633276
1day,^GSPC,HistoricalVolatility,2023-07-24,0.0851398081304913,0.0914674320310763,4.003882422725453e-05,0.006327623900585,-1.460951286874095
1day,^GSPC,HistoricalVolatility,2023-07-25,0.0822391129263943,0.0851398081304913,8.414032667071325e-06,0.002900695204096998,-1.4975303600523606
1day,^GSPC,HistoricalVolatility,2023-07-26,0.081070299289206,0.0822391129263943,1.3661253184773264e-06,0.001168813637188293,-1.512336645113397
1day,^GSPC,HistoricalVolatility,2023-07-27,0.0853079471954089,0.081070299289206,1.7957659776945837e-05,0.0042376479062029015,-1.4601673332793255
1day,^GSPC,HistoricalVolatility,2023-07-28,0.0849068970719301,0.0853079471954089,1.6084120154236916e-07,0.00040105012347881053,-1.4661888659483364
1day,^GSPC,HistoricalVolatility,2023-07-31,0.0780040479981695,0.0849068970719301,4.764932533511754e-05,0.006902849073760597,-1.5474989896301046
1day,^GSPC,HistoricalVolatility,2023-08-01,0.0934649357248024,0.0780040479981695,0.00023903904929554781,0.0154608877266329,-1.3527883333010309
1day,^GSPC,HistoricalVolatility,2023-08-02,0.094053821795054,0.0934649357248024,3.467868037363805e-07,0.0005888860702516069,-1.3638683224218937
1day,^GSPC,HistoricalVolatility,2023-08-03,0.0957603029492741,0.094053821795054,2.9120779297083333e-06,0.0017064811542200908,-1.3457444220096708
1day,^GSPC,HistoricalVolatility,2023-08-04,0.0953602735660943,0.0957603029492741,1.6002350740720298e-07,0.00040002938317978964,-1.3500844571731427
1day,^GSPC,HistoricalVolatility,2023-08-07,0.0961440164942175,0.0953602735660943,6.14252977383117e-07,0.0007837429281231933,-1.3418744497690003
1day,^GSPC,HistoricalVolatility,2023-08-08,0.0997867436047301,0.0961440164942175,1.3269460801663458e-05,0.0036427271105125975,-1.3040198046278768
1day,^GSPC,HistoricalVolatility,2023-08-09,0.09739605431244,0.0997867436047301,5.715395292270522e-06,0.0023906892922900963,-1.3286779189570637
1day,^GSPC,HistoricalVolatility,2023-08-10,0.0941685552532382,0.09739605431244,1.0416750177148536e-05,0.003227499059201805,-1.3621074623625709
1day,^GSPC,HistoricalVolatility,2023-08-11,0.0916474292799282,0.0941685552532382,6.3560761732983e-06,0.002521125973310001,-1.3894414437206675
1day,^GSPC,HistoricalVolatility,2023-08-14,0.0994636961981655,0.0916474292799282,6.109402853713095e-05,0.007816266918237308,-1.3045200896476064
1day,^GSPC,HistoricalVolatility,2023-08-15,0.1007266106405819,0.0994636961981655,1.594952888863924e-06,0.001262914442416399,-1.2952653235199225
1day,^GSPC,HistoricalVolatility,2023-08-16,0.0985501380608228,0.1007266106405819,4.737032890443235e-06,0.0021764725797591006,-1.3169529793495602
1day,^GSPC,HistoricalVolatility,2023-08-17,0.097618638835952,0.0985501380608228,8.676908059349103e-07,0.0009314992248708048,-1.326641878150421
1day,^GSPC,HistoricalVolatility,2023-08-18,0.1004644232308539,0.097618638835952,8.098488822267213e-06,0.002845784394901907,-1.297534772336905
1day,^GSPC,HistoricalVolatility,2023-08-21,0.1003840243937836,0.1004644232308539,6.463973002256224e-09,8.039883707029738e-05,-1.2987518835808427
1day,^GSPC,HistoricalVolatility,2023-08-22,0.1075037344338831,0.1003840243937836,5.069027105509354e-05,0.0071197100400994945,-1.2278274718408049
1day,^GSPC,HistoricalVolatility,2023-08-23,0.1142290028771699,0.1075037344338831,4.5229235634269296e-05,0.006725268443286803,-1.1676712296296692
1day,^GSPC,HistoricalVolatility,2023-08-24,0.1178127502783912,0.1142290028771699,1.2843245435760453e-05,0.0035837474012213044,-1.1381766903548076
1day,^GSPC,HistoricalVolatility,2023-08-25,0.1194089816682757,0.1178127502783912,2.5479546500525686e-06,0.0015962313898844893,-1.1251098920919196
1day,^GSPC,HistoricalVolatility,2023-08-28,0.125272691631445,0.1194089816682757,3.438309453217095e-05,0.005863709963169303,-1.0760947527396898
1day,^GSPC,HistoricalVolatility,2023-08-29,0.1260474249992064,0.125272691631445,6.002117911229273e-07,0.0007747333677614043,-1.0710780091939687
1day,^GSPC,HistoricalVolatility,2023-08-30,0.1259028479455892,0.1260474249992064,2.090252443263097e-08,0.00014457705361720086,-1.0722440591780542
1day,^GSPC,HistoricalVolatility,2023-08-31,0.1169857534241818,0.1259028479455892,7.951457470371394e-05,0.008917094521407404,-1.1430699185649569
1day,^GSPC,HistoricalVolatility,2023-09-01,0.1166299451553354,0.1169857534241818,1.265995241794739e-07,0.0003558082688464026,-1.1487445838646533
1day,^GSPC,HistoricalVolatility,2023-09-04,0.1160656563956733,0.1166299451553354,3.1842180428098364e-07,0.0005642887596620932,-1.153587502199213
1day,^GSPC,HistoricalVolatility,2023-09-05,0.1141221049667679,0.1160656563956733,3.7773921568002182e-06,0.001943551428905399,-1.170344520398542
1day,^GSPC,HistoricalVolatility,2023-09-06,0.1137805439289121,0.1141221049667679,1.166639425811353e-07,0.00034156103785580594,-1.173479251326409
